Scene number,Start,End,Keywords,Description
115,00:21:27.440,00:21:32.800,"tiến độ kỷ lục,hộ dân,Nhiêu,dân dự án,năm 2017,địa bàn phường Long Phước,cầu Tăng Long Ông Bồn,dự án công,dân đồng,cầu Nam Lý,viện công,năm 2023,giá thị trường,sở ngành thành phố,thành phố Thủ Đức,thành phố Thủ Đức dự kiến","được khởi công từ năm 2017 nhưng cho đến nay, cầu lông đại trên địa bàn phường Long Phước, thành phố Thủ Đức vẫn chưa thể hoàn thành vì vướng giải phóng mặt bằng."
116,00:21:32.800,00:21:39.360,"tiến độ kỷ lục,hộ dân,Nhiêu,dân dự án,năm 2017,địa bàn phường Long Phước,cầu Tăng Long Ông Bồn,dự án công,dân đồng,cầu Nam Lý,viện công,năm 2023,giá thị trường,sở ngành thành phố,thành phố Thủ Đức,thành phố Thủ Đức dự kiến","được khởi công từ năm 2017 nhưng cho đến nay, cầu lông đại trên địa bàn phường Long Phước, thành phố Thủ Đức vẫn chưa thể hoàn thành vì vướng giải phóng mặt bằng."
117,00:21:39.360,00:21:43.560,"tiến độ kỷ lục,hộ dân,Nhiêu,dân dự án,năm 2017,địa bàn phường Long Phước,cầu Tăng Long Ông Bồn,dự án công,dân đồng,cầu Nam Lý,viện công,năm 2023,giá thị trường,sở ngành thành phố,thành phố Thủ Đức,thành phố Thủ Đức dự kiến","được khởi công từ năm 2017 nhưng cho đến nay, cầu lông đại trên địa bàn phường Long Phước, thành phố Thủ Đức vẫn chưa thể hoàn thành vì vướng giải phóng mặt bằng."
118,00:21:43.560,00:21:48.400,"tiến độ kỷ lục,hộ dân,Nhiêu,dân dự án,năm 2017,địa bàn phường Long Phước,cầu Tăng Long Ông Bồn,dự án công,dân đồng,cầu Nam Lý,viện công,năm 2023,giá thị trường,sở ngành thành phố,thành phố Thủ Đức,thành phố Thủ Đức dự kiến","được khởi công từ năm 2017 nhưng cho đến nay, cầu lông đại trên địa bàn phường Long Phước, thành phố Thủ Đức vẫn chưa thể hoàn thành vì vướng giải phóng mặt bằng."
119,00:21:48.400,00:21:54.920,"tiến độ kỷ lục,hộ dân,Nhiêu,dân dự án,năm 2017,địa bàn phường Long Phước,cầu Tăng Long Ông Bồn,dự án công,dân đồng,cầu Nam Lý,viện công,năm 2023,giá thị trường,sở ngành thành phố,thành phố Thủ Đức,thành phố Thủ Đức dự kiến","được khởi công từ năm 2017 nhưng cho đến nay, cầu lông đại trên địa bàn phường Long Phước, thành phố Thủ Đức vẫn chưa thể hoàn thành vì vướng giải phóng mặt bằng."
120,00:21:54.920,00:22:01.360,"tiến độ kỷ lục,hộ dân,Nhiêu,dân dự án,năm 2017,địa bàn phường Long Phước,cầu Tăng Long Ông Bồn,dự án công,dân đồng,cầu Nam Lý,viện công,năm 2023,giá thị trường,sở ngành thành phố,thành phố Thủ Đức,thành phố Thủ Đức dự kiến","được khởi công từ năm 2017 nhưng cho đến nay, cầu lông đại trên địa bàn phường Long Phước, thành phố Thủ Đức vẫn chưa thể hoàn thành vì vướng giải phóng mặt bằng."
121,00:22:01.360,00:22:06.160,"tiến độ kỷ lục,hộ dân,Nhiêu,dân dự án,năm 2017,địa bàn phường Long Phước,cầu Tăng Long Ông Bồn,dự án công,dân đồng,cầu Nam Lý,viện công,năm 2023,giá thị trường,sở ngành thành phố,thành phố Thủ Đức,thành phố Thủ Đức dự kiến","được khởi công từ năm 2017 nhưng cho đến nay, cầu lông đại trên địa bàn phường Long Phước, thành phố Thủ Đức vẫn chưa thể hoàn thành vì vướng giải phóng mặt bằng."
122,00:22:06.160,00:22:14.600,"tiến độ kỷ lục,hộ dân,Nhiêu,dân dự án,năm 2017,địa bàn phường Long Phước,cầu Tăng Long Ông Bồn,dự án công,dân đồng,cầu Nam Lý,viện công,năm 2023,giá thị trường,sở ngành thành phố,thành phố Thủ Đức,thành phố Thủ Đức dự kiến","được khởi công từ năm 2017 nhưng cho đến nay, cầu lông đại trên địa bàn phường Long Phước, thành phố Thủ Đức vẫn chưa thể hoàn thành vì vướng giải phóng mặt bằng."
123,00:22:14.600,00:22:19.800,"thành phố Thủ Đức,tinh thần Nghị quyết 18,Ban soạn thảo,giá thị trường,Ban Chấp hành Trung ương Đảng,giá đất","Tuy nhiên, mới đây, sau khi áp dụng mức giá bồi thường mới gần hơn giá thị trường, các hộ dân đã đồng thuận và bàn giao mặt bằng cho dự án."
124,00:22:19.800,00:22:53.000,"mô hình bất động sản,đất công,khung giá đất,cơ sở khoa học,giá đất,Hiệp hội Bất động sản Việt Nam,chính quyền địa phương,tiệm cận mai,đất dự án,luật đất đai,thành phố Hồ Chí Minh,Luật Đất đai sửa đổi",Để cho có cái tàu mà cho dân đi lại cho nó thuận tiện thì nói chung là bây giờ là cũng hi sinh.
125,00:22:53.000,00:22:58.200,"mô hình bất động sản,đất công,khung giá đất,cơ sở khoa học,giá đất,Hiệp hội Bất động sản Việt Nam,chính quyền địa phương,tiệm cận mai,đất dự án,luật đất đai,thành phố Hồ Chí Minh,Luật Đất đai sửa đổi",Hi sinh cho nhà nước làm ngoài cầu lông đại trong năm 2023 các công trình cầu Tăng Long Ông Nhiêu Ông Bồn và cầu Nam Lý trên địa bàn thành phố Thủ Đức dự kiến cũng sẽ lần lượt được thi công trở lại sau nhiều năm gián đoạn.
126,00:22:58.200,00:23:03.960,"mô hình bất động sản,đất công,khung giá đất,cơ sở khoa học,giá đất,Hiệp hội Bất động sản Việt Nam,chính quyền địa phương,tiệm cận mai,đất dự án,luật đất đai,thành phố Hồ Chí Minh,Luật Đất đai sửa đổi","Đặc biệt, vừa qua, thành phố Thủ Đức cũng ghi nhận đạt tiến độ kỷ lục trong việc bàn giao mặt bằng cho dự án vành đai 3."
127,00:23:03.960,00:23:16.520,"mô hình bất động sản,đất công,khung giá đất,cơ sở khoa học,giá đất,Hiệp hội Bất động sản Việt Nam,chính quyền địa phương,tiệm cận mai,đất dự án,luật đất đai,thành phố Hồ Chí Minh,Luật Đất đai sửa đổi","Bài học từ các dự án công này cho thấy tầm quan trọng của việc áp giá định bù sát với giá thị trường, đồng thời giải quyết hỗ trợ tái định cư, đảm bảo đầy đủ quyền và lợi ích hợp pháp của người dân dự án này thì chúng tôi thực hiện công tác tuyên truyền vận động cũng khá khá là bốt."
128,00:23:16.520,00:23:20.840,"mô hình bất động sản,đất công,khung giá đất,cơ sở khoa học,giá đất,Hiệp hội Bất động sản Việt Nam,chính quyền địa phương,tiệm cận mai,đất dự án,luật đất đai,thành phố Hồ Chí Minh,Luật Đất đai sửa đổi",Chúng tôi cũng xây dựng cái giá bồi thường hỗ trợ cũng tương đối là rất là sát với giá thị trường và khi mà trình cho Hội đồng bồi thường thành phố cũng như các sở ngành thành phố để mà Ủy ban dân phố phê duyệt cuối cùng á thì cái thời gian cũng rất là nhanh.
129,00:23:20.840,00:23:29.760,"mô hình bất động sản,đất công,khung giá đất,cơ sở khoa học,giá đất,Hiệp hội Bất động sản Việt Nam,chính quyền địa phương,tiệm cận mai,đất dự án,luật đất đai,thành phố Hồ Chí Minh,Luật Đất đai sửa đổi",Do đó người dân đồng thuận rất cao.
130,00:23:29.760,00:23:35.320,"mô hình bất động sản,đất công,khung giá đất,cơ sở khoa học,giá đất,Hiệp hội Bất động sản Việt Nam,chính quyền địa phương,tiệm cận mai,đất dự án,luật đất đai,thành phố Hồ Chí Minh,Luật Đất đai sửa đổi",Ông A giá đền bù sau này nó sẽ tiếp cận hơn để cho có mặt bằng đầy đủ để đến viện công thực hiện tốt hơn.
131,00:23:35.320,00:23:39.600,"mô hình bất động sản,đất công,khung giá đất,cơ sở khoa học,giá đất,Hiệp hội Bất động sản Việt Nam,chính quyền địa phương,tiệm cận mai,đất dự án,luật đất đai,thành phố Hồ Chí Minh,Luật Đất đai sửa đổi",Nếu mà sau này mà có làm đường hay là làm gì nữa thì cũng xin nhà nước cũng bồi thường cho anh với cái giá mà sát thị trường.
132,00:23:39.600,00:23:44.200,"mô hình bất động sản,đất công,khung giá đất,cơ sở khoa học,giá đất,Hiệp hội Bất động sản Việt Nam,chính quyền địa phương,tiệm cận mai,đất dự án,luật đất đai,thành phố Hồ Chí Minh,Luật Đất đai sửa đổi","từ câu chuyện của thành phố Thủ Đức cho thấy, xác định giá đất tiệm cận với giá thị trường có thể nói là điểm nổi bật của dự thảo Luật Đất đai sửa đổi."
133,00:23:44.200,00:23:55.760,"mô hình bất động sản,đất công,khung giá đất,cơ sở khoa học,giá đất,Hiệp hội Bất động sản Việt Nam,chính quyền địa phương,tiệm cận mai,đất dự án,luật đất đai,thành phố Hồ Chí Minh,Luật Đất đai sửa đổi","Dự thảo đã bám sát với tinh thần Nghị quyết 18 của Ban Chấp hành Trung ương Đảng, thể hiện rõ sự cầu thị của Ban soạn thảo trước góp ý của bộ, ban, ngành, địa phương, hiệp hội doanh nghiệp."
134,00:23:55.760,00:24:01.000,"mô hình bất động sản,đất công,khung giá đất,cơ sở khoa học,giá đất,Hiệp hội Bất động sản Việt Nam,chính quyền địa phương,tiệm cận mai,đất dự án,luật đất đai,thành phố Hồ Chí Minh,Luật Đất đai sửa đổi","Tuy nhiên, vẫn còn nhiều vấn đề cần phải tiếp tục lắng nghe ý kiến gấp ý để bổ sung sau cho Luật Đất đai sửa đổi sát với thực tế."
135,00:24:01.000,00:24:07.000,"mô hình bất động sản,đất công,khung giá đất,cơ sở khoa học,giá đất,Hiệp hội Bất động sản Việt Nam,chính quyền địa phương,tiệm cận mai,đất dự án,luật đất đai,thành phố Hồ Chí Minh,Luật Đất đai sửa đổi","Bởi Luật Đất đai là luật nền của nhiều luật khác liên quan đến hoạt động phát triển kinh tế, đầu tư, kinh doanh bất động sản."
136,00:24:07.000,00:24:12.000,"mô hình bất động sản,đất công,khung giá đất,cơ sở khoa học,giá đất,Hiệp hội Bất động sản Việt Nam,chính quyền địa phương,tiệm cận mai,đất dự án,luật đất đai,thành phố Hồ Chí Minh,Luật Đất đai sửa đổi",bỏ khung giá đất là bước đột phá để góp phần đưa giá đất tiệm cận thị trường.
137,00:24:12.000,00:24:16.600,"mô hình bất động sản,đất công,khung giá đất,cơ sở khoa học,giá đất,Hiệp hội Bất động sản Việt Nam,chính quyền địa phương,tiệm cận mai,đất dự án,luật đất đai,thành phố Hồ Chí Minh,Luật Đất đai sửa đổi",bỏ khung giá đất là bước đột phá để góp phần đưa giá đất tiệm cận thị trường.
138,00:24:16.600,00:24:21.800,"mô hình bất động sản,đất công,khung giá đất,cơ sở khoa học,giá đất,Hiệp hội Bất động sản Việt Nam,chính quyền địa phương,tiệm cận mai,đất dự án,luật đất đai,thành phố Hồ Chí Minh,Luật Đất đai sửa đổi",bỏ khung giá đất là bước đột phá để góp phần đưa giá đất tiệm cận thị trường.
139,00:24:21.800,00:24:27.520,"mô hình bất động sản,đất công,khung giá đất,cơ sở khoa học,giá đất,Hiệp hội Bất động sản Việt Nam,chính quyền địa phương,tiệm cận mai,đất dự án,luật đất đai,thành phố Hồ Chí Minh,Luật Đất đai sửa đổi",bỏ khung giá đất là bước đột phá để góp phần đưa giá đất tiệm cận thị trường.
140,00:24:27.520,00:24:36.600,"mô hình bất động sản,Luật Đất đai,quỹ đất,loại hình KT khía,chứng nhận quyền,đất hương hỏa,chính sách tài chính đất đai,Đất hộ gia đình,nhà ở xã hội,dự thảo 2023,thị trường bất động sản","Tuy nhiên, theo Hiệp hội Bất động sản Việt Nam, điều quan trọng nhất cần thể hiện trong Luật Đất đai sửa đổi là cách xác định giá đất ra sao cho tiệm cận mai là giảm."
141,00:24:36.600,00:24:45.400,"mô hình bất động sản,Luật Đất đai,quỹ đất,loại hình KT khía,chứng nhận quyền,đất hương hỏa,chính sách tài chính đất đai,Đất hộ gia đình,nhà ở xã hội,dự thảo 2023,thị trường bất động sản","Và nếu như một cái sự áp dụng nó không, không có cơ sở khoa học hoặc là không được thuyết phục thì lập tức có thể ông đang trở thành một cái tội đỏ."
142,00:24:45.400,00:24:50.640,"mô hình bất động sản,Luật Đất đai,quỹ đất,loại hình KT khía,chứng nhận quyền,đất hương hỏa,chính sách tài chính đất đai,Đất hộ gia đình,nhà ở xã hội,dự thảo 2023,thị trường bất động sản","Do vậy, rất cần một cái kỹ thuật nào đó, cần một cái, một cái công bố nào đó để A. Đây là cái giá của ông."
143,00:24:50.640,00:24:56.720,"mô hình bất động sản,Luật Đất đai,quỹ đất,loại hình KT khía,chứng nhận quyền,đất hương hỏa,chính sách tài chính đất đai,Đất hộ gia đình,nhà ở xã hội,dự thảo 2023,thị trường bất động sản","Cứ thế, ông đánh giá dự thảo Luật Đất đai sửa đổi khá toàn diện, đặc biệt là nội dung đấu giá quyền sử dụng đất, đấu thu dự án có sử dụng đất, Tuy nhiên, doanh nghiệp này cho biết cần có nội dung cụ thể và đột phá hơn đối với đất công xen kẹp trong đất dự án vốn là nút thắt lớn tại thành phố Hồ Chí Minh cũng như nhiều tỉnh thành khác, nhiều khi nó chỉ có một phần trăm, hai phần trăm, nó rất là nhỏ và cái cái thửa đất nó nhiều khi nó cũng rất là hẹp và nó không có thể sử dụng vào một cái mức đứngì khác."
144,00:24:56.720,00:25:03.760,"mô hình bất động sản,Luật Đất đai,quỹ đất,loại hình KT khía,chứng nhận quyền,đất hương hỏa,chính sách tài chính đất đai,Đất hộ gia đình,nhà ở xã hội,dự thảo 2023,thị trường bất động sản",Nhưng mà các cái quy định thì cũng yêu cầu phải đấu giá.
145,00:25:03.760,00:25:09.160,"mô hình bất động sản,Luật Đất đai,quỹ đất,loại hình KT khía,chứng nhận quyền,đất hương hỏa,chính sách tài chính đất đai,Đất hộ gia đình,nhà ở xã hội,dự thảo 2023,thị trường bất động sản",Về mặt thực tế là cũng không có cái cái một cái đơn vị khác để mà vào tham gia đấu giá.
146,00:25:09.160,00:25:14.320,"mô hình bất động sản,Luật Đất đai,quỹ đất,loại hình KT khía,chứng nhận quyền,đất hương hỏa,chính sách tài chính đất đai,Đất hộ gia đình,nhà ở xã hội,dự thảo 2023,thị trường bất động sản",Nhưng mà tuy nhiên quy trình thủ tục cho cái việc đó nó khá là dài.
147,00:25:14.320,00:25:20.400,"mô hình bất động sản,Luật Đất đai,quỹ đất,loại hình KT khía,chứng nhận quyền,đất hương hỏa,chính sách tài chính đất đai,Đất hộ gia đình,nhà ở xã hội,dự thảo 2023,thị trường bất động sản",Như vậy thì luật đất đai tôi nghĩ là nên giao một cái thẩm quyền nhất định đối với các chính quyền địa phương để giải quyết con đô theo ót phít theo từng là mô hình bất động sản mới làm dậy sóng thị trường.
