Scene number,Start,End,Keywords,Description
31,00:07:53.360,00:08:00.080,"Đoàn Thanh niên Cộng sản Hồ Chí Minh thành phố,tên Bác Hồ kính yêu,thanh niên thành phố,Thay mặt lãnh đạo thành phố,Hội đồng bình chọn,thành phố Hồ Chí Minh ngày mai trí tuệ,cuộc sống bình yên,dân tộc Việt Nam,ý chí nghị lực,Chủ tịch Hội đồng nhân dân thành phố Hồ Chí Minh Nguyễn Thị Lệ,trách nhiệm giám nghị,thành phố Hồ Chí Minh năm 2022 đại diện,địa bàn thành phố,Lãnh đạo thành phố,thành phố Hồ Chí Minh,gương công dân,112 hồ sơ,công dân trẻ","từ 112 hồ sơ ứng cử đến từ 43 đơn vị trên địa bàn thành phố, Hội đồng bình chọn đã thống nhất chọn 12 cá nhân tiêu biểu trở thành công dân trẻ tiêu biểu thành phố Hồ Chí Minh năm 2022 Các gương công dân trẻ tiêu biểu thành phố Hồ Chí Minh năm 2022 đại diện cho một thế hệ trẻ thành phố khát vọng, bản lĩnh, không ngừng đổi mới, sáng tạo trong lĩnh vực học tập, nghiên cứu khoa học, lao động, trách nhiệm giám nghị, biết làm dấn thân vì cộng đồng, vì cuộc sống bình yên của nhân dân với khát vọng vươn lên và kiên trì theo đuổi ước mơ, các bạn trẻ đã góp phần xây dựng thành phố có chất lượng sống tốt, văn minh, hiện đại, nghĩa tình."
32,00:08:00.080,00:08:05.640,"Lễ tuyên dương công dân,thành phố Hồ Chí Minh,tuổi trẻ thành phố,đặc trưng văn hóa,dịp đầu","Thay mặt lãnh đạo thành phố, Chủ tịch Hội đồng nhân dân thành phố Hồ Chí Minh Nguyễn Thị Lệ đã gửi lời chúc mừng cùng những tình cảm sâu sắc đến với 12 gương điển hình được tiền dương."
33,00:08:05.640,00:08:12.120,"tuổi trẻ thành phố,đặc trưng văn hóa,Lễ tuyên dương công dân,thành phố Hồ Chí Minh,dịp đầu","Đây đều là những bạn trẻ có chung một khát khao cống hiến, một ý chí nghị lực vượt qua khó khăn thử thách để thực hiện được ước mơ."
34,00:08:12.120,00:08:16.280,"tuổi trẻ thành phố,đặc trưng văn hóa,Lễ tuyên dương công dân,thành phố Hồ Chí Minh,dịp đầu","Ngoài bảo và biết chọn lẽ sống của mình, thành phố Hồ Chí Minh ngày mai cần trí tuệ, sức lao động sáng tạo của các bạn."
35,00:08:16.280,00:08:31.640,"tuổi trẻ thành phố,đặc trưng văn hóa,Lễ tuyên dương công dân,thành phố Hồ Chí Minh,dịp đầu","Lãnh đạo thành phố luôn kỳ vọng rất lớn vào tổ chức Đoàn Thanh niên Cộng sản Hồ Chí Minh thành phố của chúng ta, Thanh niên, công dân trẻ Thành phố đồng tâm hiệp lực, có hoài bão lớn, tiên phong và sáng tạo, phát huy đầy đủ trí thông minh của mình, thể hiện giá trị cuộc sống và phấn đấu để tạo ra những thành tựu rực rỡ, thực hiện các mục tiêu, nhiệm vụ phát triển thành phố đề ra với tinh thần đâu cần thanh niên, có việc gì khó có thanh niên thành phố vì cả nước, cùng cả nước để xứng đáng với thành phố mang tên Bác Hồ kính yêu, xứng đáng với niềm tin yêu và tự hào của dân tộc Việt Nam, của Đảng bộ, chính quyền và nhân dân thành phố Hồ Chí Minh."
36,00:08:31.640,00:08:36.240,"vị quốc tế,quý vị,sân bay quốc tế Tân Sơn Nhất","được duy trì tổ chức vào dịp đầu năm mới trong suốt 17 năm qua, Lễ tuyên dương công dân trẻ tiêu biểu thành phố Hồ Chí Minh đã góp phần vinh danh, lan tỏa các tấm gương thành thiếu nhi tiêu biểu, qua đó đã tuyên dương 137 điển hình trên các lĩnh vực."
37,00:08:36.240,00:08:54.520,"nông nhiệt,Trung Quốc,Đài Loan,Đức,Pờ ren pốt,doanh thu khoảng một trăm 60,truyền thống ngày Tết,lộc đầu xuân,ngành du lịch,thưởng thức trà,thành phố Hồ Chí Minh,Mục tiêu thành phố,nhạc cụ dân tộc,chiêm ngưỡng màn,năm 2022","Đây là những hình ảnh đại diện của tuổi trẻ thành phố với những câu chuyện truyền cảm hứng, mang những phẩm chất, giá trị cao đẹp: yêu nước, khát vọng đạo đức, trách nhiệm, tri thức, sáng tạo, năng động, văn minh gắn với đặc trưng văn hóa, tính cách của con người thành phố."
38,00:08:54.520,00:08:59.920,"nông nhiệt,Trung Quốc,Đài Loan,Đức,Pờ ren pốt,doanh thu khoảng một trăm 60,truyền thống ngày Tết,lộc đầu xuân,ngành du lịch,thưởng thức trà,thành phố Hồ Chí Minh,Mục tiêu thành phố,nhạc cụ dân tộc,chiêm ngưỡng màn,năm 2022","Năng động, sáng tạo, đi đầu, dám chấp nhận thử thách, nhân ái, nữ tình."
39,00:08:59.920,00:09:04.600,"nông nhiệt,Trung Quốc,Đài Loan,Đức,Pờ ren pốt,doanh thu khoảng một trăm 60,truyền thống ngày Tết,lộc đầu xuân,ngành du lịch,thưởng thức trà,thành phố Hồ Chí Minh,Mục tiêu thành phố,nhạc cụ dân tộc,chiêm ngưỡng màn,năm 2022","thưa quý vị, trong ngày đầu năm mới 2023, gần 500 vị khách quốc tế đầu tiên đã hạ cánh xông đất thành phố Hồ Chí Minh."
40,00:09:04.600,00:09:09.040,"nông nhiệt,Trung Quốc,Đài Loan,Đức,Pờ ren pốt,doanh thu khoảng một trăm 60,truyền thống ngày Tết,lộc đầu xuân,ngành du lịch,thưởng thức trà,thành phố Hồ Chí Minh,Mục tiêu thành phố,nhạc cụ dân tộc,chiêm ngưỡng màn,năm 2022","Lễ đón được long trọng tổ chức tại sân bay quốc tế Tân Sơn Nhất, báo hiệu một tín hiệu tích cực cho du lịch thành phố và cả nước trong năm 2023."
41,00:09:09.040,00:09:13.680,"nông nhiệt,Trung Quốc,Đài Loan,Đức,Pờ ren pốt,doanh thu khoảng một trăm 60,truyền thống ngày Tết,lộc đầu xuân,ngành du lịch,thưởng thức trà,thành phố Hồ Chí Minh,Mục tiêu thành phố,nhạc cụ dân tộc,chiêm ngưỡng màn,năm 2022","những vị khách xông đất đầu năm đến từ các chuyến bay từ Pờ ren pốt của Đức và từ Đài Loan, Trung Quốc, du khách đã nhận được niềm vui bất ngờ với hoạt động trải nghiệm các làng nghề truyền thống ngày Tết như chiêm ngưỡng màn biểu diễn thư pháp, vẽ nón lá, tò he, thưởng thức trà, trình diễn nhạc cụ dân tộc của các nghệ nhân cùng với hoạt động hái lộc đầu xuân, bất ngờ và cảm kích trước sự đón tiếp nồng hậu của thành phố Hồ Chí Minh, các vị khách khẳng định đây sẽ là chuyến đi đáng nhớ của họ trong năm mới 2023 thật tuyệt vời."
42,00:09:13.680,00:09:19.880,"nông nhiệt,Trung Quốc,Đài Loan,Đức,Pờ ren pốt,doanh thu khoảng một trăm 60,truyền thống ngày Tết,lộc đầu xuân,ngành du lịch,thưởng thức trà,thành phố Hồ Chí Minh,Mục tiêu thành phố,nhạc cụ dân tộc,chiêm ngưỡng màn,năm 2022","những vị khách xông đất đầu năm đến từ các chuyến bay từ Pờ ren pốt của Đức và từ Đài Loan, Trung Quốc, du khách đã nhận được niềm vui bất ngờ với hoạt động trải nghiệm các làng nghề truyền thống ngày Tết như chiêm ngưỡng màn biểu diễn thư pháp, vẽ nón lá, tò he, thưởng thức trà, trình diễn nhạc cụ dân tộc của các nghệ nhân cùng với hoạt động hái lộc đầu xuân, bất ngờ và cảm kích trước sự đón tiếp nồng hậu của thành phố Hồ Chí Minh, các vị khách khẳng định đây sẽ là chuyến đi đáng nhớ của họ trong năm mới 2023 thật tuyệt vời."
43,00:09:19.880,00:09:26.000,"nông nhiệt,Trung Quốc,Đài Loan,Đức,Pờ ren pốt,doanh thu khoảng một trăm 60,truyền thống ngày Tết,lộc đầu xuân,ngành du lịch,thưởng thức trà,thành phố Hồ Chí Minh,Mục tiêu thành phố,nhạc cụ dân tộc,chiêm ngưỡng màn,năm 2022","những vị khách xông đất đầu năm đến từ các chuyến bay từ Pờ ren pốt của Đức và từ Đài Loan, Trung Quốc, du khách đã nhận được niềm vui bất ngờ với hoạt động trải nghiệm các làng nghề truyền thống ngày Tết như chiêm ngưỡng màn biểu diễn thư pháp, vẽ nón lá, tò he, thưởng thức trà, trình diễn nhạc cụ dân tộc của các nghệ nhân cùng với hoạt động hái lộc đầu xuân, bất ngờ và cảm kích trước sự đón tiếp nồng hậu của thành phố Hồ Chí Minh, các vị khách khẳng định đây sẽ là chuyến đi đáng nhớ của họ trong năm mới 2023 thật tuyệt vời."
44,00:09:26.000,00:09:32.800,"nông nhiệt,Trung Quốc,Đài Loan,Đức,Pờ ren pốt,doanh thu khoảng một trăm 60,truyền thống ngày Tết,lộc đầu xuân,ngành du lịch,thưởng thức trà,thành phố Hồ Chí Minh,Mục tiêu thành phố,nhạc cụ dân tộc,chiêm ngưỡng màn,năm 2022","những vị khách xông đất đầu năm đến từ các chuyến bay từ Pờ ren pốt của Đức và từ Đài Loan, Trung Quốc, du khách đã nhận được niềm vui bất ngờ với hoạt động trải nghiệm các làng nghề truyền thống ngày Tết như chiêm ngưỡng màn biểu diễn thư pháp, vẽ nón lá, tò he, thưởng thức trà, trình diễn nhạc cụ dân tộc của các nghệ nhân cùng với hoạt động hái lộc đầu xuân, bất ngờ và cảm kích trước sự đón tiếp nồng hậu của thành phố Hồ Chí Minh, các vị khách khẳng định đây sẽ là chuyến đi đáng nhớ của họ trong năm mới 2023 thật tuyệt vời."
45,00:09:32.800,00:09:39.640,"nông nhiệt,Trung Quốc,Đài Loan,Đức,Pờ ren pốt,doanh thu khoảng một trăm 60,truyền thống ngày Tết,lộc đầu xuân,ngành du lịch,thưởng thức trà,thành phố Hồ Chí Minh,Mục tiêu thành phố,nhạc cụ dân tộc,chiêm ngưỡng màn,năm 2022","những vị khách xông đất đầu năm đến từ các chuyến bay từ Pờ ren pốt của Đức và từ Đài Loan, Trung Quốc, du khách đã nhận được niềm vui bất ngờ với hoạt động trải nghiệm các làng nghề truyền thống ngày Tết như chiêm ngưỡng màn biểu diễn thư pháp, vẽ nón lá, tò he, thưởng thức trà, trình diễn nhạc cụ dân tộc của các nghệ nhân cùng với hoạt động hái lộc đầu xuân, bất ngờ và cảm kích trước sự đón tiếp nồng hậu của thành phố Hồ Chí Minh, các vị khách khẳng định đây sẽ là chuyến đi đáng nhớ của họ trong năm mới 2023 thật tuyệt vời."
46,00:09:39.640,00:09:56.560,"nông nhiệt,Trung Quốc,Đài Loan,Đức,Pờ ren pốt,doanh thu khoảng một trăm 60,truyền thống ngày Tết,lộc đầu xuân,ngành du lịch,thưởng thức trà,thành phố Hồ Chí Minh,Mục tiêu thành phố,nhạc cụ dân tộc,chiêm ngưỡng màn,năm 2022","những vị khách xông đất đầu năm đến từ các chuyến bay từ Pờ ren pốt của Đức và từ Đài Loan, Trung Quốc, du khách đã nhận được niềm vui bất ngờ với hoạt động trải nghiệm các làng nghề truyền thống ngày Tết như chiêm ngưỡng màn biểu diễn thư pháp, vẽ nón lá, tò he, thưởng thức trà, trình diễn nhạc cụ dân tộc của các nghệ nhân cùng với hoạt động hái lộc đầu xuân, bất ngờ và cảm kích trước sự đón tiếp nồng hậu của thành phố Hồ Chí Minh, các vị khách khẳng định đây sẽ là chuyến đi đáng nhớ của họ trong năm mới 2023 thật tuyệt vời."
47,00:09:56.560,00:10:10.560,"nông nhiệt,Trung Quốc,Đài Loan,Đức,Pờ ren pốt,doanh thu khoảng một trăm 60,truyền thống ngày Tết,lộc đầu xuân,ngành du lịch,thưởng thức trà,thành phố Hồ Chí Minh,Mục tiêu thành phố,nhạc cụ dân tộc,chiêm ngưỡng màn,năm 2022","những vị khách xông đất đầu năm đến từ các chuyến bay từ Pờ ren pốt của Đức và từ Đài Loan, Trung Quốc, du khách đã nhận được niềm vui bất ngờ với hoạt động trải nghiệm các làng nghề truyền thống ngày Tết như chiêm ngưỡng màn biểu diễn thư pháp, vẽ nón lá, tò he, thưởng thức trà, trình diễn nhạc cụ dân tộc của các nghệ nhân cùng với hoạt động hái lộc đầu xuân, bất ngờ và cảm kích trước sự đón tiếp nồng hậu của thành phố Hồ Chí Minh, các vị khách khẳng định đây sẽ là chuyến đi đáng nhớ của họ trong năm mới 2023 thật tuyệt vời."
48,00:10:10.560,00:10:18.600,"nông nhiệt,Trung Quốc,Đài Loan,Đức,Pờ ren pốt,doanh thu khoảng một trăm 60,truyền thống ngày Tết,lộc đầu xuân,ngành du lịch,thưởng thức trà,thành phố Hồ Chí Minh,Mục tiêu thành phố,nhạc cụ dân tộc,chiêm ngưỡng màn,năm 2022","những vị khách xông đất đầu năm đến từ các chuyến bay từ Pờ ren pốt của Đức và từ Đài Loan, Trung Quốc, du khách đã nhận được niềm vui bất ngờ với hoạt động trải nghiệm các làng nghề truyền thống ngày Tết như chiêm ngưỡng màn biểu diễn thư pháp, vẽ nón lá, tò he, thưởng thức trà, trình diễn nhạc cụ dân tộc của các nghệ nhân cùng với hoạt động hái lộc đầu xuân, bất ngờ và cảm kích trước sự đón tiếp nồng hậu của thành phố Hồ Chí Minh, các vị khách khẳng định đây sẽ là chuyến đi đáng nhớ của họ trong năm mới 2023 thật tuyệt vời."
49,00:10:18.600,00:10:34.280,"nông nhiệt,Trung Quốc,Đài Loan,Đức,Pờ ren pốt,doanh thu khoảng một trăm 60,truyền thống ngày Tết,lộc đầu xuân,ngành du lịch,thưởng thức trà,thành phố Hồ Chí Minh,Mục tiêu thành phố,nhạc cụ dân tộc,chiêm ngưỡng màn,năm 2022","những vị khách xông đất đầu năm đến từ các chuyến bay từ Pờ ren pốt của Đức và từ Đài Loan, Trung Quốc, du khách đã nhận được niềm vui bất ngờ với hoạt động trải nghiệm các làng nghề truyền thống ngày Tết như chiêm ngưỡng màn biểu diễn thư pháp, vẽ nón lá, tò he, thưởng thức trà, trình diễn nhạc cụ dân tộc của các nghệ nhân cùng với hoạt động hái lộc đầu xuân, bất ngờ và cảm kích trước sự đón tiếp nồng hậu của thành phố Hồ Chí Minh, các vị khách khẳng định đây sẽ là chuyến đi đáng nhớ của họ trong năm mới 2023 thật tuyệt vời."
