Scene number,Start,End,Keywords,Description
47,00:11:07.360,00:11:14.400,"bó hoa,lịch sử hào hùng,Ủy viên Chính trị,chiến tranh nhân dân Việt Nam,cơ quan Bộ,thành phố Hồ Chí Minh Ngô Minh Hải,Xuân Mậu Thân,nén hương,chiến sĩ Đội 5 Biệt Động Sài Gòn tham gia chiến đấu,dịch Covid,Phan Văn Hun,Họp mặt kỷ niệm,Bí thư Thành ủy thành phố Hồ Chí Minh trưởng đoàn,Hôn quên,đất nước hòa bình,thành quả cách mạng,truyền thống cách mạng,ngành Trung ương,nhân dân thành phố,Bí thư Thường trực,anh em tuổi đời,ngày 29 Tết Mậu Thân,Bia tưởng niệm chiến sĩ biệt động Sài Gòn Gia Định,Thay mặt thế hệ,Ủy ban nhân dân,truyền thống vẻ vang, Đoàn đại biểu Thành ủy,hệ thống chính trị,năm 2023,nhân dân thành phố Hồ Chí Minh,Ủy Ban Mặt Thành Thành Quốc Việt Nam,kinh tế trọng điểm thứ 5,sứ mệnh lịch sử,lớp đàn anh,nhân dân Thành phố,an sinh xã hội,lực lượng hộ,thành phố Hồ Chí Minh,đường lối cách mạng,dòng ký ức,biệt động Sài Gòn Gia Định,hội nhập quốc tế,biệt động Sài Gòn,đồng chí Nguyễn Văn Ngân,Xuân Màu Thân,Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Hiếu nhấn mạnh thắng lợi","đa số đại biểu đều đánh giá Chính phủ đã triển khai Nghị quyết số 30 của Quốc hội với tinh thần khẩn trương, chủ động, linh hoạt với những giải pháp chưa có tiền lệ, áp dụng các cơ chế đặc cách đặc thù phòng, chống dịch, trong đó có 7 nghị quyết đặc thù về việc mua vaccine."
48,00:11:14.400,00:11:19.440,"bó hoa,lịch sử hào hùng,Ủy viên Chính trị,chiến tranh nhân dân Việt Nam,cơ quan Bộ,thành phố Hồ Chí Minh Ngô Minh Hải,Xuân Mậu Thân,nén hương,chiến sĩ Đội 5 Biệt Động Sài Gòn tham gia chiến đấu,dịch Covid,Phan Văn Hun,Họp mặt kỷ niệm,Bí thư Thành ủy thành phố Hồ Chí Minh trưởng đoàn,Hôn quên,đất nước hòa bình,thành quả cách mạng,truyền thống cách mạng,ngành Trung ương,nhân dân thành phố,Bí thư Thường trực,anh em tuổi đời,ngày 29 Tết Mậu Thân,Bia tưởng niệm chiến sĩ biệt động Sài Gòn Gia Định,Thay mặt thế hệ,Ủy ban nhân dân,truyền thống vẻ vang, Đoàn đại biểu Thành ủy,hệ thống chính trị,năm 2023,nhân dân thành phố Hồ Chí Minh,Ủy Ban Mặt Thành Thành Quốc Việt Nam,kinh tế trọng điểm thứ 5,sứ mệnh lịch sử,lớp đàn anh,nhân dân Thành phố,an sinh xã hội,lực lượng hộ,thành phố Hồ Chí Minh,đường lối cách mạng,dòng ký ức,biệt động Sài Gòn Gia Định,hội nhập quốc tế,biệt động Sài Gòn,đồng chí Nguyễn Văn Ngân,Xuân Màu Thân,Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Hiếu nhấn mạnh thắng lợi","Tuy nhiên, tại một số nơi đang xảy ra hiện tượng cứng nhắc trong việc áp dụng các quy định thanh, kiểm tra sau dịch bệnh, đại biểu nhấn mạnh, gốc rễ của vấn đề là từ cơ chế mua sắm thuốc, thiết bị y tế."
49,00:11:19.440,00:11:27.360,"bó hoa,lịch sử hào hùng,Ủy viên Chính trị,chiến tranh nhân dân Việt Nam,cơ quan Bộ,thành phố Hồ Chí Minh Ngô Minh Hải,Xuân Mậu Thân,nén hương,chiến sĩ Đội 5 Biệt Động Sài Gòn tham gia chiến đấu,dịch Covid,Phan Văn Hun,Họp mặt kỷ niệm,Bí thư Thành ủy thành phố Hồ Chí Minh trưởng đoàn,Hôn quên,đất nước hòa bình,thành quả cách mạng,truyền thống cách mạng,ngành Trung ương,nhân dân thành phố,Bí thư Thường trực,anh em tuổi đời,ngày 29 Tết Mậu Thân,Bia tưởng niệm chiến sĩ biệt động Sài Gòn Gia Định,Thay mặt thế hệ,Ủy ban nhân dân,truyền thống vẻ vang, Đoàn đại biểu Thành ủy,hệ thống chính trị,năm 2023,nhân dân thành phố Hồ Chí Minh,Ủy Ban Mặt Thành Thành Quốc Việt Nam,kinh tế trọng điểm thứ 5,sứ mệnh lịch sử,lớp đàn anh,nhân dân Thành phố,an sinh xã hội,lực lượng hộ,thành phố Hồ Chí Minh,đường lối cách mạng,dòng ký ức,biệt động Sài Gòn Gia Định,hội nhập quốc tế,biệt động Sài Gòn,đồng chí Nguyễn Văn Ngân,Xuân Màu Thân,Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Hiếu nhấn mạnh thắng lợi","Có rất nhiều nút thắt gây khó khăn cho công tác phòng chống dịch cũng như ảnh hưởng đến chất lượng khám chữa bệnh của ngành y tế, cũng cần những cái nguyên tắc áp dụng trong nghị quyết 30 thì chúng ta cũng cần phải suy nghĩ bản chất của nó là làm sao để cho chúng ta có thể chống đỡ lại dịch bệnh, có thể là giải quyết được tình thế một cách linh hoạt hơn, một cách kịp thời hơn, tăng cường cái hiệu quả."
50,00:11:27.360,00:11:36.800,"bó hoa,lịch sử hào hùng,Ủy viên Chính trị,chiến tranh nhân dân Việt Nam,cơ quan Bộ,thành phố Hồ Chí Minh Ngô Minh Hải,Xuân Mậu Thân,nén hương,chiến sĩ Đội 5 Biệt Động Sài Gòn tham gia chiến đấu,dịch Covid,Phan Văn Hun,Họp mặt kỷ niệm,Bí thư Thành ủy thành phố Hồ Chí Minh trưởng đoàn,Hôn quên,đất nước hòa bình,thành quả cách mạng,truyền thống cách mạng,ngành Trung ương,nhân dân thành phố,Bí thư Thường trực,anh em tuổi đời,ngày 29 Tết Mậu Thân,Bia tưởng niệm chiến sĩ biệt động Sài Gòn Gia Định,Thay mặt thế hệ,Ủy ban nhân dân,truyền thống vẻ vang, Đoàn đại biểu Thành ủy,hệ thống chính trị,năm 2023,nhân dân thành phố Hồ Chí Minh,Ủy Ban Mặt Thành Thành Quốc Việt Nam,kinh tế trọng điểm thứ 5,sứ mệnh lịch sử,lớp đàn anh,nhân dân Thành phố,an sinh xã hội,lực lượng hộ,thành phố Hồ Chí Minh,đường lối cách mạng,dòng ký ức,biệt động Sài Gòn Gia Định,hội nhập quốc tế,biệt động Sài Gòn,đồng chí Nguyễn Văn Ngân,Xuân Màu Thân,Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Hiếu nhấn mạnh thắng lợi",Thế thì không lẽ đợi tới dịch bệnh mới cần linh hoạt?
51,00:11:36.800,00:11:42.200,"bó hoa,lịch sử hào hùng,Ủy viên Chính trị,chiến tranh nhân dân Việt Nam,cơ quan Bộ,thành phố Hồ Chí Minh Ngô Minh Hải,Xuân Mậu Thân,nén hương,chiến sĩ Đội 5 Biệt Động Sài Gòn tham gia chiến đấu,dịch Covid,Phan Văn Hun,Họp mặt kỷ niệm,Bí thư Thành ủy thành phố Hồ Chí Minh trưởng đoàn,Hôn quên,đất nước hòa bình,thành quả cách mạng,truyền thống cách mạng,ngành Trung ương,nhân dân thành phố,Bí thư Thường trực,anh em tuổi đời,ngày 29 Tết Mậu Thân,Bia tưởng niệm chiến sĩ biệt động Sài Gòn Gia Định,Thay mặt thế hệ,Ủy ban nhân dân,truyền thống vẻ vang, Đoàn đại biểu Thành ủy,hệ thống chính trị,năm 2023,nhân dân thành phố Hồ Chí Minh,Ủy Ban Mặt Thành Thành Quốc Việt Nam,kinh tế trọng điểm thứ 5,sứ mệnh lịch sử,lớp đàn anh,nhân dân Thành phố,an sinh xã hội,lực lượng hộ,thành phố Hồ Chí Minh,đường lối cách mạng,dòng ký ức,biệt động Sài Gòn Gia Định,hội nhập quốc tế,biệt động Sài Gòn,đồng chí Nguyễn Văn Ngân,Xuân Màu Thân,Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Hiếu nhấn mạnh thắng lợi",Như vậy chứng tỏ là gì?
52,00:11:42.200,00:11:47.240,"bó hoa,lịch sử hào hùng,Ủy viên Chính trị,chiến tranh nhân dân Việt Nam,cơ quan Bộ,thành phố Hồ Chí Minh Ngô Minh Hải,Xuân Mậu Thân,nén hương,chiến sĩ Đội 5 Biệt Động Sài Gòn tham gia chiến đấu,dịch Covid,Phan Văn Hun,Họp mặt kỷ niệm,Bí thư Thành ủy thành phố Hồ Chí Minh trưởng đoàn,Hôn quên,đất nước hòa bình,thành quả cách mạng,truyền thống cách mạng,ngành Trung ương,nhân dân thành phố,Bí thư Thường trực,anh em tuổi đời,ngày 29 Tết Mậu Thân,Bia tưởng niệm chiến sĩ biệt động Sài Gòn Gia Định,Thay mặt thế hệ,Ủy ban nhân dân,truyền thống vẻ vang, Đoàn đại biểu Thành ủy,hệ thống chính trị,năm 2023,nhân dân thành phố Hồ Chí Minh,Ủy Ban Mặt Thành Thành Quốc Việt Nam,kinh tế trọng điểm thứ 5,sứ mệnh lịch sử,lớp đàn anh,nhân dân Thành phố,an sinh xã hội,lực lượng hộ,thành phố Hồ Chí Minh,đường lối cách mạng,dòng ký ức,biệt động Sài Gòn Gia Định,hội nhập quốc tế,biệt động Sài Gòn,đồng chí Nguyễn Văn Ngân,Xuân Màu Thân,Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Hiếu nhấn mạnh thắng lợi","Chứng tỏ là trong bản chất của cái cơ chế của chúng ta, nó có rất nhiều những cái lúc khác."
53,00:11:47.240,00:11:53.160,"bó hoa,lịch sử hào hùng,Ủy viên Chính trị,chiến tranh nhân dân Việt Nam,cơ quan Bộ,thành phố Hồ Chí Minh Ngô Minh Hải,Xuân Mậu Thân,nén hương,chiến sĩ Đội 5 Biệt Động Sài Gòn tham gia chiến đấu,dịch Covid,Phan Văn Hun,Họp mặt kỷ niệm,Bí thư Thành ủy thành phố Hồ Chí Minh trưởng đoàn,Hôn quên,đất nước hòa bình,thành quả cách mạng,truyền thống cách mạng,ngành Trung ương,nhân dân thành phố,Bí thư Thường trực,anh em tuổi đời,ngày 29 Tết Mậu Thân,Bia tưởng niệm chiến sĩ biệt động Sài Gòn Gia Định,Thay mặt thế hệ,Ủy ban nhân dân,truyền thống vẻ vang, Đoàn đại biểu Thành ủy,hệ thống chính trị,năm 2023,nhân dân thành phố Hồ Chí Minh,Ủy Ban Mặt Thành Thành Quốc Việt Nam,kinh tế trọng điểm thứ 5,sứ mệnh lịch sử,lớp đàn anh,nhân dân Thành phố,an sinh xã hội,lực lượng hộ,thành phố Hồ Chí Minh,đường lối cách mạng,dòng ký ức,biệt động Sài Gòn Gia Định,hội nhập quốc tế,biệt động Sài Gòn,đồng chí Nguyễn Văn Ngân,Xuân Màu Thân,Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Hiếu nhấn mạnh thắng lợi","Nhiều đại biểu cũng mong muốn Quốc hội cho phép tiếp tục sử dụng với đăng ký lưu hành thuốc, nguyên liệu làm thuốc hết thời hạn hiệu lực từ ngày 1/1/2023 mà chưa kịp gia hạn theo quy định của Luật Dược nhưng xem xét thay đổi cơ chế lưu hành thuốc để người dân kịp thời tiếp cận thuốc mới, phác đồ điều trị mới trên, phía cá nhân tôi và nhiều đại biểu là lãnh đạo cán diện gửi gắm là xin thêm cái câu là gia hạn giấy phép hành đối với thuốc, nguyên liệu sản xuất thuốc rồi phải hóa chất, phải vật tư y tế tiêu hao và trang thiết bị y tế."
54,00:11:53.160,00:11:57.520,"bó hoa,lịch sử hào hùng,Ủy viên Chính trị,chiến tranh nhân dân Việt Nam,cơ quan Bộ,thành phố Hồ Chí Minh Ngô Minh Hải,Xuân Mậu Thân,nén hương,chiến sĩ Đội 5 Biệt Động Sài Gòn tham gia chiến đấu,dịch Covid,Phan Văn Hun,Họp mặt kỷ niệm,Bí thư Thành ủy thành phố Hồ Chí Minh trưởng đoàn,Hôn quên,đất nước hòa bình,thành quả cách mạng,truyền thống cách mạng,ngành Trung ương,nhân dân thành phố,Bí thư Thường trực,anh em tuổi đời,ngày 29 Tết Mậu Thân,Bia tưởng niệm chiến sĩ biệt động Sài Gòn Gia Định,Thay mặt thế hệ,Ủy ban nhân dân,truyền thống vẻ vang, Đoàn đại biểu Thành ủy,hệ thống chính trị,năm 2023,nhân dân thành phố Hồ Chí Minh,Ủy Ban Mặt Thành Thành Quốc Việt Nam,kinh tế trọng điểm thứ 5,sứ mệnh lịch sử,lớp đàn anh,nhân dân Thành phố,an sinh xã hội,lực lượng hộ,thành phố Hồ Chí Minh,đường lối cách mạng,dòng ký ức,biệt động Sài Gòn Gia Định,hội nhập quốc tế,biệt động Sài Gòn,đồng chí Nguyễn Văn Ngân,Xuân Màu Thân,Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Hiếu nhấn mạnh thắng lợi","Cái điều này là theo thông cái điều đó là là rất, rất quan trọng."
55,00:11:57.520,00:12:01.800,"bó hoa,lịch sử hào hùng,Ủy viên Chính trị,chiến tranh nhân dân Việt Nam,cơ quan Bộ,thành phố Hồ Chí Minh Ngô Minh Hải,Xuân Mậu Thân,nén hương,chiến sĩ Đội 5 Biệt Động Sài Gòn tham gia chiến đấu,dịch Covid,Phan Văn Hun,Họp mặt kỷ niệm,Bí thư Thành ủy thành phố Hồ Chí Minh trưởng đoàn,Hôn quên,đất nước hòa bình,thành quả cách mạng,truyền thống cách mạng,ngành Trung ương,nhân dân thành phố,Bí thư Thường trực,anh em tuổi đời,ngày 29 Tết Mậu Thân,Bia tưởng niệm chiến sĩ biệt động Sài Gòn Gia Định,Thay mặt thế hệ,Ủy ban nhân dân,truyền thống vẻ vang, Đoàn đại biểu Thành ủy,hệ thống chính trị,năm 2023,nhân dân thành phố Hồ Chí Minh,Ủy Ban Mặt Thành Thành Quốc Việt Nam,kinh tế trọng điểm thứ 5,sứ mệnh lịch sử,lớp đàn anh,nhân dân Thành phố,an sinh xã hội,lực lượng hộ,thành phố Hồ Chí Minh,đường lối cách mạng,dòng ký ức,biệt động Sài Gòn Gia Định,hội nhập quốc tế,biệt động Sài Gòn,đồng chí Nguyễn Văn Ngân,Xuân Màu Thân,Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Hiếu nhấn mạnh thắng lợi","Đại biểu cũng đề nghị Chính phủ cần sớm có hướng dẫn, thống nhất rõ tiêu chí để triển khai thực hiện thanh toán, quyết toán chi phí phòng chống dịch cũng như dễ kiểm tra, giám sát."
56,00:12:01.800,00:12:10.120,"bó hoa,lịch sử hào hùng,Ủy viên Chính trị,chiến tranh nhân dân Việt Nam,cơ quan Bộ,thành phố Hồ Chí Minh Ngô Minh Hải,Xuân Mậu Thân,nén hương,chiến sĩ Đội 5 Biệt Động Sài Gòn tham gia chiến đấu,dịch Covid,Phan Văn Hun,Họp mặt kỷ niệm,Bí thư Thành ủy thành phố Hồ Chí Minh trưởng đoàn,Hôn quên,đất nước hòa bình,thành quả cách mạng,truyền thống cách mạng,ngành Trung ương,nhân dân thành phố,Bí thư Thường trực,anh em tuổi đời,ngày 29 Tết Mậu Thân,Bia tưởng niệm chiến sĩ biệt động Sài Gòn Gia Định,Thay mặt thế hệ,Ủy ban nhân dân,truyền thống vẻ vang, Đoàn đại biểu Thành ủy,hệ thống chính trị,năm 2023,nhân dân thành phố Hồ Chí Minh,Ủy Ban Mặt Thành Thành Quốc Việt Nam,kinh tế trọng điểm thứ 5,sứ mệnh lịch sử,lớp đàn anh,nhân dân Thành phố,an sinh xã hội,lực lượng hộ,thành phố Hồ Chí Minh,đường lối cách mạng,dòng ký ức,biệt động Sài Gòn Gia Định,hội nhập quốc tế,biệt động Sài Gòn,đồng chí Nguyễn Văn Ngân,Xuân Màu Thân,Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Hiếu nhấn mạnh thắng lợi","kính thưa quý vị, Đảng bộ, chính quyền và nhân dân Thành phố Hồ Chí Minh mãi mãi tri ân, mãi mãi biết ơn các đồng chí lãnh đạo, chỉ huy các cấp, cán bộ, chiến sĩ, đồng bào đã tham gia cuộc Tổng tiến công và nổi dậy Xuân Mậu Thân 1968."
57,00:12:10.120,00:12:18.960,"bó hoa,lịch sử hào hùng,Ủy viên Chính trị,chiến tranh nhân dân Việt Nam,cơ quan Bộ,thành phố Hồ Chí Minh Ngô Minh Hải,Xuân Mậu Thân,nén hương,chiến sĩ Đội 5 Biệt Động Sài Gòn tham gia chiến đấu,dịch Covid,Phan Văn Hun,Họp mặt kỷ niệm,Bí thư Thành ủy thành phố Hồ Chí Minh trưởng đoàn,Hôn quên,đất nước hòa bình,thành quả cách mạng,truyền thống cách mạng,ngành Trung ương,nhân dân thành phố,Bí thư Thường trực,anh em tuổi đời,ngày 29 Tết Mậu Thân,Bia tưởng niệm chiến sĩ biệt động Sài Gòn Gia Định,Thay mặt thế hệ,Ủy ban nhân dân,truyền thống vẻ vang, Đoàn đại biểu Thành ủy,hệ thống chính trị,năm 2023,nhân dân thành phố Hồ Chí Minh,Ủy Ban Mặt Thành Thành Quốc Việt Nam,kinh tế trọng điểm thứ 5,sứ mệnh lịch sử,lớp đàn anh,nhân dân Thành phố,an sinh xã hội,lực lượng hộ,thành phố Hồ Chí Minh,đường lối cách mạng,dòng ký ức,biệt động Sài Gòn Gia Định,hội nhập quốc tế,biệt động Sài Gòn,đồng chí Nguyễn Văn Ngân,Xuân Màu Thân,Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Hiếu nhấn mạnh thắng lợi","Đó là khẳng định của Phó Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Hiếu tại buổi họp mặt truyền thống diễn ra vào sáng nay do Thành ủy, Hội đồng nhân dân, Ủy ban nhân dân, Ủy ban Mặt trận Tổ quốc Việt Nam thành phố Hồ Chí Minh tổ chức."
