Scene number,Start,End,Keywords,Description
39,00:06:47.640,00:06:55.600,"Chủ tịch Quốc hội Vương Đình Huệ,ngày 1/1/2023,dịch bệnh Covid,dự thảo nghị quyết,Nghị quyết số 30,ngành y tế,bảo hiểm xã hội,Y tế Đào,mặt quy trình,vật tư y tế,trang thiết bị y tế,thủ tục hành chính,Hồng Lan,chuyên môn y tế,giấy tờ thủ tục hành chính,lực lượng tuyến đầu,cơ sở y tế,cơ sở quy định Nghị quyết 30,chính sách phòng",Cần làm rõ hơn những định hướng liên kết của 6 vùng theo Nghị quyết đã đề ra.
40,00:06:55.600,00:07:00.720,"Chủ tịch Quốc hội Vương Đình Huệ,ngày 1/1/2023,dịch bệnh Covid,dự thảo nghị quyết,Nghị quyết số 30,ngành y tế,bảo hiểm xã hội,Y tế Đào,mặt quy trình,vật tư y tế,trang thiết bị y tế,thủ tục hành chính,Hồng Lan,chuyên môn y tế,giấy tờ thủ tục hành chính,lực lượng tuyến đầu,cơ sở y tế,cơ sở quy định Nghị quyết 30,chính sách phòng","Về định hướng phát triển vùng và liên kết vùng: Một số đại biểu cho rằng, báo cáo mới chỉ đề cập đến định hướng và các nội dung phát triển kinh tế xã hội của nội vùng, chưa thể hiện được mối quan hệ giữa các vùng với nhau, chưa có định hướng cụ thể liên kết vùng."
41,00:07:00.720,00:07:08.080,"Chủ tịch Quốc hội Vương Đình Huệ,ngày 1/1/2023,dịch bệnh Covid,dự thảo nghị quyết,Nghị quyết số 30,ngành y tế,bảo hiểm xã hội,Y tế Đào,mặt quy trình,vật tư y tế,trang thiết bị y tế,thủ tục hành chính,Hồng Lan,chuyên môn y tế,giấy tờ thủ tục hành chính,lực lượng tuyến đầu,cơ sở y tế,cơ sở quy định Nghị quyết 30,chính sách phòng","Chúng ta cần phải phát triển hành lang kinh tế theo trục Bắc Nam và hai cái hành lang quan trọng đó là Lào Cai, Hà Nội, Hải Phòng, Quảng Ninh ở phía Bắc và phía Nam, chúng ta có là Mong bài thành phố Hồ Chí Minh, Bà Rịa Vũng Tàu giữ nên là cũng phải thông qua Bình Dương với Đồng Nai đi tới Ba Ri chúng ta."
42,00:07:08.080,00:07:12.680,"Chủ tịch Quốc hội Vương Đình Huệ,ngày 1/1/2023,dịch bệnh Covid,dự thảo nghị quyết,Nghị quyết số 30,ngành y tế,bảo hiểm xã hội,Y tế Đào,mặt quy trình,vật tư y tế,trang thiết bị y tế,thủ tục hành chính,Hồng Lan,chuyên môn y tế,giấy tờ thủ tục hành chính,lực lượng tuyến đầu,cơ sở y tế,cơ sở quy định Nghị quyết 30,chính sách phòng",Nó gắn với cái kinh tế cửa khẩu thì ở đây thì tôi xin có thêm là phải tính toán thêm cái kinh tế mà bên cửa khẩu làm rõ các nội dung.
43,00:07:12.680,00:07:18.040,"Chủ tịch Quốc hội Vương Đình Huệ,ngày 1/1/2023,dịch bệnh Covid,dự thảo nghị quyết,Nghị quyết số 30,ngành y tế,bảo hiểm xã hội,Y tế Đào,mặt quy trình,vật tư y tế,trang thiết bị y tế,thủ tục hành chính,Hồng Lan,chuyên môn y tế,giấy tờ thủ tục hành chính,lực lượng tuyến đầu,cơ sở y tế,cơ sở quy định Nghị quyết 30,chính sách phòng","Tại hội trường, Bộ trưởng Bộ Kế hoạch và Đầu tư Nguyễn Chí Dũng cho biết, quy hoạch tổng thể quốc gia là một bước cụ thể hóa các nghị quyết của Đại hội 13 của Đảng và chiến lược phát triển kinh tế xã hội, là quy hoạch cấp quốc gia mang tính chiến lược theo hướng phân vùng và liên kết vùng của lãnh thổ, tổ chức không gian phát triển của đất nước."
44,00:07:18.040,00:07:22.200,"Chủ tịch Quốc hội Vương Đình Huệ,ngày 1/1/2023,dịch bệnh Covid,dự thảo nghị quyết,Nghị quyết số 30,ngành y tế,bảo hiểm xã hội,Y tế Đào,mặt quy trình,vật tư y tế,trang thiết bị y tế,thủ tục hành chính,Hồng Lan,chuyên môn y tế,giấy tờ thủ tục hành chính,lực lượng tuyến đầu,cơ sở y tế,cơ sở quy định Nghị quyết 30,chính sách phòng","Điểm mới và quan trọng của quy hoạch lần này là phải hướng đến phát triển có trọng tâm, trọng điểm, tạo ra được động lực phát triển mới."
45,00:07:22.200,00:07:28.040,"Chủ tịch Quốc hội Vương Đình Huệ,ngày 1/1/2023,dịch bệnh Covid,dự thảo nghị quyết,Nghị quyết số 30,ngành y tế,bảo hiểm xã hội,Y tế Đào,mặt quy trình,vật tư y tế,trang thiết bị y tế,thủ tục hành chính,Hồng Lan,chuyên môn y tế,giấy tờ thủ tục hành chính,lực lượng tuyến đầu,cơ sở y tế,cơ sở quy định Nghị quyết 30,chính sách phòng","Theo đó, trong quy hoạch cũng nêu rõ sẽ chia ra 2 giai đoạn: Giai đoạn trước 2030 phát triển có trọng tâm, trọng điểm, tập trung vào một số địa bàn có điều kiện thuận lợi để hình thành các vùng động lực, các hành lang kinh tế, các cực tăng trưởng nhưng vẫn đảm bảo quan tâm các vấn đề về an sinh xã hội, môi trường."
46,00:07:28.040,00:07:33.920,"Chủ tịch Quốc hội Vương Đình Huệ,ngày 1/1/2023,dịch bệnh Covid,dự thảo nghị quyết,Nghị quyết số 30,ngành y tế,bảo hiểm xã hội,Y tế Đào,mặt quy trình,vật tư y tế,trang thiết bị y tế,thủ tục hành chính,Hồng Lan,chuyên môn y tế,giấy tờ thủ tục hành chính,lực lượng tuyến đầu,cơ sở y tế,cơ sở quy định Nghị quyết 30,chính sách phòng","Giai đoạn sau năm 2030 sẽ hướng đến phát triển cân bằng, hài hòa và bền vững giữa các vùng miền và địa phương."
47,00:07:33.920,00:07:41.600,"Chủ tịch Quốc hội Vương Đình Huệ,ngày 1/1/2023,dịch bệnh Covid,dự thảo nghị quyết,Nghị quyết số 30,ngành y tế,bảo hiểm xã hội,Y tế Đào,mặt quy trình,vật tư y tế,trang thiết bị y tế,thủ tục hành chính,Hồng Lan,chuyên môn y tế,giấy tờ thủ tục hành chính,lực lượng tuyến đầu,cơ sở y tế,cơ sở quy định Nghị quyết 30,chính sách phòng","chiều nay, dưới sự chủ trì của Chủ tịch Quốc hội Vương Đình Huệ, Quốc hội đánh giá việc thực hiện quy định tại Nghị quyết số 30 của Quốc hội về các chính sách phòng, chống dịch bệnh Covid 19, Đề xuất nội dung đưa vào Nghị quyết của Quốc hội về việc chuyển tiếp thực hiện một số chính sách theo quy định tại Nghị quyết số 30 và cho phép tiếp tục sử dụng giấy đăng ký lưu hành thuốc, nguyên liệu làm thuốc hết thời hạn hiệu lực từ ngày 1/1/2023 mà chưa kịp gia hạn theo quy định của Luật dân."
48,00:07:41.600,00:07:50.520,"Chủ tịch Quốc hội Vương Đình Huệ,ngày 1/1/2023,dịch bệnh Covid,dự thảo nghị quyết,Nghị quyết số 30,ngành y tế,bảo hiểm xã hội,Y tế Đào,mặt quy trình,vật tư y tế,trang thiết bị y tế,thủ tục hành chính,Hồng Lan,chuyên môn y tế,giấy tờ thủ tục hành chính,lực lượng tuyến đầu,cơ sở y tế,cơ sở quy định Nghị quyết 30,chính sách phòng","chiều nay, dưới sự chủ trì của Chủ tịch Quốc hội Vương Đình Huệ, Quốc hội đánh giá việc thực hiện quy định tại Nghị quyết số 30 của Quốc hội về các chính sách phòng, chống dịch bệnh Covid 19, Đề xuất nội dung đưa vào Nghị quyết của Quốc hội về việc chuyển tiếp thực hiện một số chính sách theo quy định tại Nghị quyết số 30 và cho phép tiếp tục sử dụng giấy đăng ký lưu hành thuốc, nguyên liệu làm thuốc hết thời hạn hiệu lực từ ngày 1/1/2023 mà chưa kịp gia hạn theo quy định của Luật dân."
49,00:07:50.520,00:07:55.320,"Chủ tịch Quốc hội Vương Đình Huệ,ngày 1/1/2023,dịch bệnh Covid,dự thảo nghị quyết,Nghị quyết số 30,ngành y tế,bảo hiểm xã hội,Y tế Đào,mặt quy trình,vật tư y tế,trang thiết bị y tế,thủ tục hành chính,Hồng Lan,chuyên môn y tế,giấy tờ thủ tục hành chính,lực lượng tuyến đầu,cơ sở y tế,cơ sở quy định Nghị quyết 30,chính sách phòng","chiều nay, dưới sự chủ trì của Chủ tịch Quốc hội Vương Đình Huệ, Quốc hội đánh giá việc thực hiện quy định tại Nghị quyết số 30 của Quốc hội về các chính sách phòng, chống dịch bệnh Covid 19, Đề xuất nội dung đưa vào Nghị quyết của Quốc hội về việc chuyển tiếp thực hiện một số chính sách theo quy định tại Nghị quyết số 30 và cho phép tiếp tục sử dụng giấy đăng ký lưu hành thuốc, nguyên liệu làm thuốc hết thời hạn hiệu lực từ ngày 1/1/2023 mà chưa kịp gia hạn theo quy định của Luật dân."
50,00:07:55.320,00:07:59.600,"Chủ tịch Quốc hội Vương Đình Huệ,ngày 1/1/2023,dịch bệnh Covid,dự thảo nghị quyết,Nghị quyết số 30,ngành y tế,bảo hiểm xã hội,Y tế Đào,mặt quy trình,vật tư y tế,trang thiết bị y tế,thủ tục hành chính,Hồng Lan,chuyên môn y tế,giấy tờ thủ tục hành chính,lực lượng tuyến đầu,cơ sở y tế,cơ sở quy định Nghị quyết 30,chính sách phòng","chiều nay, dưới sự chủ trì của Chủ tịch Quốc hội Vương Đình Huệ, Quốc hội đánh giá việc thực hiện quy định tại Nghị quyết số 30 của Quốc hội về các chính sách phòng, chống dịch bệnh Covid 19, Đề xuất nội dung đưa vào Nghị quyết của Quốc hội về việc chuyển tiếp thực hiện một số chính sách theo quy định tại Nghị quyết số 30 và cho phép tiếp tục sử dụng giấy đăng ký lưu hành thuốc, nguyên liệu làm thuốc hết thời hạn hiệu lực từ ngày 1/1/2023 mà chưa kịp gia hạn theo quy định của Luật dân."
51,00:07:59.600,00:08:04.280,"Chủ tịch Quốc hội Vương Đình Huệ,ngày 1/1/2023,dịch bệnh Covid,dự thảo nghị quyết,Nghị quyết số 30,ngành y tế,bảo hiểm xã hội,Y tế Đào,mặt quy trình,vật tư y tế,trang thiết bị y tế,thủ tục hành chính,Hồng Lan,chuyên môn y tế,giấy tờ thủ tục hành chính,lực lượng tuyến đầu,cơ sở y tế,cơ sở quy định Nghị quyết 30,chính sách phòng","chiều nay, dưới sự chủ trì của Chủ tịch Quốc hội Vương Đình Huệ, Quốc hội đánh giá việc thực hiện quy định tại Nghị quyết số 30 của Quốc hội về các chính sách phòng, chống dịch bệnh Covid 19, Đề xuất nội dung đưa vào Nghị quyết của Quốc hội về việc chuyển tiếp thực hiện một số chính sách theo quy định tại Nghị quyết số 30 và cho phép tiếp tục sử dụng giấy đăng ký lưu hành thuốc, nguyên liệu làm thuốc hết thời hạn hiệu lực từ ngày 1/1/2023 mà chưa kịp gia hạn theo quy định của Luật dân."
52,00:08:04.280,00:08:09.200,"Chủ tịch Quốc hội Vương Đình Huệ,ngày 1/1/2023,dịch bệnh Covid,dự thảo nghị quyết,Nghị quyết số 30,ngành y tế,bảo hiểm xã hội,Y tế Đào,mặt quy trình,vật tư y tế,trang thiết bị y tế,thủ tục hành chính,Hồng Lan,chuyên môn y tế,giấy tờ thủ tục hành chính,lực lượng tuyến đầu,cơ sở y tế,cơ sở quy định Nghị quyết 30,chính sách phòng","chiều nay, dưới sự chủ trì của Chủ tịch Quốc hội Vương Đình Huệ, Quốc hội đánh giá việc thực hiện quy định tại Nghị quyết số 30 của Quốc hội về các chính sách phòng, chống dịch bệnh Covid 19, Đề xuất nội dung đưa vào Nghị quyết của Quốc hội về việc chuyển tiếp thực hiện một số chính sách theo quy định tại Nghị quyết số 30 và cho phép tiếp tục sử dụng giấy đăng ký lưu hành thuốc, nguyên liệu làm thuốc hết thời hạn hiệu lực từ ngày 1/1/2023 mà chưa kịp gia hạn theo quy định của Luật dân."
53,00:08:09.200,00:08:14.200,"Chủ tịch Quốc hội Vương Đình Huệ,ngày 1/1/2023,dịch bệnh Covid,dự thảo nghị quyết,Nghị quyết số 30,ngành y tế,bảo hiểm xã hội,Y tế Đào,mặt quy trình,vật tư y tế,trang thiết bị y tế,thủ tục hành chính,Hồng Lan,chuyên môn y tế,giấy tờ thủ tục hành chính,lực lượng tuyến đầu,cơ sở y tế,cơ sở quy định Nghị quyết 30,chính sách phòng","chiều nay, dưới sự chủ trì của Chủ tịch Quốc hội Vương Đình Huệ, Quốc hội đánh giá việc thực hiện quy định tại Nghị quyết số 30 của Quốc hội về các chính sách phòng, chống dịch bệnh Covid 19, Đề xuất nội dung đưa vào Nghị quyết của Quốc hội về việc chuyển tiếp thực hiện một số chính sách theo quy định tại Nghị quyết số 30 và cho phép tiếp tục sử dụng giấy đăng ký lưu hành thuốc, nguyên liệu làm thuốc hết thời hạn hiệu lực từ ngày 1/1/2023 mà chưa kịp gia hạn theo quy định của Luật dân."
54,00:08:14.200,00:08:19.000,"Chủ tịch Quốc hội Vương Đình Huệ,ngày 1/1/2023,dịch bệnh Covid,dự thảo nghị quyết,Nghị quyết số 30,ngành y tế,bảo hiểm xã hội,Y tế Đào,mặt quy trình,vật tư y tế,trang thiết bị y tế,thủ tục hành chính,Hồng Lan,chuyên môn y tế,giấy tờ thủ tục hành chính,lực lượng tuyến đầu,cơ sở y tế,cơ sở quy định Nghị quyết 30,chính sách phòng","chiều nay, dưới sự chủ trì của Chủ tịch Quốc hội Vương Đình Huệ, Quốc hội đánh giá việc thực hiện quy định tại Nghị quyết số 30 của Quốc hội về các chính sách phòng, chống dịch bệnh Covid 19, Đề xuất nội dung đưa vào Nghị quyết của Quốc hội về việc chuyển tiếp thực hiện một số chính sách theo quy định tại Nghị quyết số 30 và cho phép tiếp tục sử dụng giấy đăng ký lưu hành thuốc, nguyên liệu làm thuốc hết thời hạn hiệu lực từ ngày 1/1/2023 mà chưa kịp gia hạn theo quy định của Luật dân."
55,00:08:19.000,00:08:24.400,"Chủ tịch Quốc hội Vương Đình Huệ,ngày 1/1/2023,dịch bệnh Covid,dự thảo nghị quyết,Nghị quyết số 30,ngành y tế,bảo hiểm xã hội,Y tế Đào,mặt quy trình,vật tư y tế,trang thiết bị y tế,thủ tục hành chính,Hồng Lan,chuyên môn y tế,giấy tờ thủ tục hành chính,lực lượng tuyến đầu,cơ sở y tế,cơ sở quy định Nghị quyết 30,chính sách phòng","chiều nay, dưới sự chủ trì của Chủ tịch Quốc hội Vương Đình Huệ, Quốc hội đánh giá việc thực hiện quy định tại Nghị quyết số 30 của Quốc hội về các chính sách phòng, chống dịch bệnh Covid 19, Đề xuất nội dung đưa vào Nghị quyết của Quốc hội về việc chuyển tiếp thực hiện một số chính sách theo quy định tại Nghị quyết số 30 và cho phép tiếp tục sử dụng giấy đăng ký lưu hành thuốc, nguyên liệu làm thuốc hết thời hạn hiệu lực từ ngày 1/1/2023 mà chưa kịp gia hạn theo quy định của Luật dân."
