Scene number,Start,End,Keywords,Description
37,00:07:16.400,00:07:20.640,"Viện kiểm sát nhân dân thành phố Hồ Chí Minh phối hợp,tình hình tội phạm,mạng viễn thông,Khối lượng công việc,diện Ban Chỉ đạo Trung ương,dư luận xã hội,tổng số vụ,tỷ lệ 100 %,tính chất manh động,diện Ban Nội chính Trung ương,mạng máy tính,phương tiện điện tử,Viện kiểm sát nhân dân thành phố Hồ Chí Minh,Ban Nội chính Thành ủy","Chúng tôi kính đề nghị Chính phủ, Thủ tướng Chính phủ quan tâm chỉ đạo tháo gỡ tình hình khó khăn trong sản xuất của các doanh nghiệp, nhất là các doanh nghiệp ở các lĩnh vực như là dệt may, da giày, chế biến gỗ, điện tử."
38,00:07:20.640,00:07:25.640,"Viện kiểm sát nhân dân thành phố Hồ Chí Minh phối hợp,tình hình tội phạm,mạng viễn thông,Khối lượng công việc,diện Ban Chỉ đạo Trung ương,dư luận xã hội,tổng số vụ,tỷ lệ 100 %,tính chất manh động,diện Ban Nội chính Trung ương,mạng máy tính,phương tiện điện tử,Viện kiểm sát nhân dân thành phố Hồ Chí Minh,Ban Nội chính Thành ủy",vừa tháo gỡ để thúc đẩy sản xuất nhưng mà vừa đảm bảo được cái việc làm an sinh xã hội.
39,00:07:25.640,00:07:33.280,"Viện kiểm sát nhân dân thành phố Hồ Chí Minh phối hợp,tình hình tội phạm,mạng viễn thông,Khối lượng công việc,diện Ban Chỉ đạo Trung ương,dư luận xã hội,tổng số vụ,tỷ lệ 100 %,tính chất manh động,diện Ban Nội chính Trung ương,mạng máy tính,phương tiện điện tử,Viện kiểm sát nhân dân thành phố Hồ Chí Minh,Ban Nội chính Thành ủy",Hiện tại thành phố Hồ Chí Minh và khu vực miền Đông thì cái cái khu vực này bị ảnh hưởng khá là nhiều.
40,00:07:33.280,00:07:40.640,"Viện kiểm sát nhân dân thành phố Hồ Chí Minh phối hợp,tình hình tội phạm,mạng viễn thông,Khối lượng công việc,diện Ban Chỉ đạo Trung ương,dư luận xã hội,tổng số vụ,tỷ lệ 100 %,tính chất manh động,diện Ban Nội chính Trung ương,mạng máy tính,phương tiện điện tử,Viện kiểm sát nhân dân thành phố Hồ Chí Minh,Ban Nội chính Thành ủy","Thứ hai là cũng Chính phủ phát huy kết quả năm 2022, quan tâm tháo gỡ các vướng mắc, khó khăn cho các dự án đầu tư, các dự án kinh doanh như chúng ta đã làm rất là thành công trong năm nay em hay để khơi thông nguồn vốn, đồng thời tăng cái niềm tin thị trường xã hội, trong đó có những cái tộn động của thành phố Hồ Chí Minh mà chúng tôi cũng đã có báo cáo với Thủ tướng và Chính phủ ký thứ hai, đó là chúng tôi đề nghị là Chính phủ quan tâm chỉ đạo về thành phố cùng với các bộ, ngành Trung ương hoàn thành cái hồ sơ trình Quốc hội thông qua các Nghị quyết 2, Nghị quyết 54 và thứ ba là chúng tôi đề nghị là Chính phủ quan tâm chỉ đạo, hỗ trợ để thành phố triển khai thực hiện thắng lợi Nghị quyết 24 cũng như là Nghị quyết 31 năm 2023 có ý nghĩa đặc biệt quan trọng."
41,00:07:40.640,00:07:46.840,"Viện kiểm sát nhân dân thành phố Hồ Chí Minh phối hợp,tình hình tội phạm,mạng viễn thông,Khối lượng công việc,diện Ban Chỉ đạo Trung ương,dư luận xã hội,tổng số vụ,tỷ lệ 100 %,tính chất manh động,diện Ban Nội chính Trung ương,mạng máy tính,phương tiện điện tử,Viện kiểm sát nhân dân thành phố Hồ Chí Minh,Ban Nội chính Thành ủy","Chính phủ tập trung chỉ đạo các bộ, ngành, địa phương nỗ lực, quyết tâm cao nhất thực hiện kế hoạch phát triển kinh tế xã hội với phương châm: Đoàn kết, kỷ cương, bản lĩnh, linh hoạt, chủ động, sáng tạo, kịp thời, hiệu quả, biến nguy thành cơ, vừa tập trung xử lý hiệu quả các nhiệm vụ thường xuyên, ngày càng nhiều, đòi hỏi càng cao, vừa giải quyết những vấn đề khó khăn, bất cập, tồn đọng kéo dài, vừa kịp thời ứng phó với những vấn đề mới phát sinh, đồng thời tạo nền tảng mang tính căn cơ, lâu dài cho phát triển bền vững."
42,00:07:46.840,00:07:52.880,"Viện kiểm sát nhân dân thành phố Hồ Chí Minh phối hợp,tình hình tội phạm,mạng viễn thông,Khối lượng công việc,diện Ban Chỉ đạo Trung ương,dư luận xã hội,tổng số vụ,tỷ lệ 100 %,tính chất manh động,diện Ban Nội chính Trung ương,mạng máy tính,phương tiện điện tử,Viện kiểm sát nhân dân thành phố Hồ Chí Minh,Ban Nội chính Thành ủy","thưa quý vị, năm 2022, Viện kiểm sát nhân dân hai cấp thành phố Hồ Chí Minh đã kiểm soát, giải quyết gần 14.000 nguồn tin về tội phạm, đạt 100 % số vụ xét xử nhiều vụ án gây bức xúc dư luận, đó là một trong những kết quả nổi bật tại Hội nghị triển khai công tác kiểm soát năm 2023 của Viện kiểm sát nhân dân thành phố Hồ Chí Minh."
43,00:07:52.880,00:07:58.800,"Viện kiểm sát nhân dân thành phố Hồ Chí Minh phối hợp,tình hình tội phạm,mạng viễn thông,Khối lượng công việc,diện Ban Chỉ đạo Trung ương,dư luận xã hội,tổng số vụ,tỷ lệ 100 %,tính chất manh động,diện Ban Nội chính Trung ương,mạng máy tính,phương tiện điện tử,Viện kiểm sát nhân dân thành phố Hồ Chí Minh,Ban Nội chính Thành ủy","Đến dự và chỉ đạo có đồng chí Nguyễn Văn Nên, Ủy viên Bộ Chính trị, Bí thư Thành ủy thành phố Hồ Chí Minh, đồng chí Lê Minh Trí, Ủy viên Trung ương Đảng, Viện trưởng Viện kiểm sát nhân dân tối cao."
44,00:07:58.800,00:08:03.040,"Viện kiểm sát nhân dân thành phố Hồ Chí Minh phối hợp,tình hình tội phạm,mạng viễn thông,Khối lượng công việc,diện Ban Chỉ đạo Trung ương,dư luận xã hội,tổng số vụ,tỷ lệ 100 %,tính chất manh động,diện Ban Nội chính Trung ương,mạng máy tính,phương tiện điện tử,Viện kiểm sát nhân dân thành phố Hồ Chí Minh,Ban Nội chính Thành ủy","năm 2022, trước tình hình tội phạm tiếp tục diễn biến phức tạp, trong đó các tội phạm về ma túy đã thay đổi phương thức giao dịch bằng nhiều thủ đoạn tinh vi hơn, nhiều vụ án giết người có tính chất manh động, gây bức xúc trong quần chúng nhân dân."
45,00:08:03.040,00:08:08.320,"Viện kiểm sát nhân dân thành phố Hồ Chí Minh phối hợp,tình hình tội phạm,mạng viễn thông,Khối lượng công việc,diện Ban Chỉ đạo Trung ương,dư luận xã hội,tổng số vụ,tỷ lệ 100 %,tính chất manh động,diện Ban Nội chính Trung ương,mạng máy tính,phương tiện điện tử,Viện kiểm sát nhân dân thành phố Hồ Chí Minh,Ban Nội chính Thành ủy","năm 2022, trước tình hình tội phạm tiếp tục diễn biến phức tạp, trong đó các tội phạm về ma túy đã thay đổi phương thức giao dịch bằng nhiều thủ đoạn tinh vi hơn, nhiều vụ án giết người có tính chất manh động, gây bức xúc trong quần chúng nhân dân."
46,00:08:08.320,00:08:13.000,"Viện kiểm sát nhân dân thành phố Hồ Chí Minh phối hợp,tình hình tội phạm,mạng viễn thông,Khối lượng công việc,diện Ban Chỉ đạo Trung ương,dư luận xã hội,tổng số vụ,tỷ lệ 100 %,tính chất manh động,diện Ban Nội chính Trung ương,mạng máy tính,phương tiện điện tử,Viện kiểm sát nhân dân thành phố Hồ Chí Minh,Ban Nội chính Thành ủy","năm 2022, trước tình hình tội phạm tiếp tục diễn biến phức tạp, trong đó các tội phạm về ma túy đã thay đổi phương thức giao dịch bằng nhiều thủ đoạn tinh vi hơn, nhiều vụ án giết người có tính chất manh động, gây bức xúc trong quần chúng nhân dân."
47,00:08:13.000,00:08:17.440,"Viện kiểm sát nhân dân thành phố Hồ Chí Minh phối hợp,tình hình tội phạm,mạng viễn thông,Khối lượng công việc,diện Ban Chỉ đạo Trung ương,dư luận xã hội,tổng số vụ,tỷ lệ 100 %,tính chất manh động,diện Ban Nội chính Trung ương,mạng máy tính,phương tiện điện tử,Viện kiểm sát nhân dân thành phố Hồ Chí Minh,Ban Nội chính Thành ủy","năm 2022, trước tình hình tội phạm tiếp tục diễn biến phức tạp, trong đó các tội phạm về ma túy đã thay đổi phương thức giao dịch bằng nhiều thủ đoạn tinh vi hơn, nhiều vụ án giết người có tính chất manh động, gây bức xúc trong quần chúng nhân dân."
48,00:08:17.440,00:08:22.440,"Viện kiểm sát nhân dân thành phố Hồ Chí Minh phối hợp,tình hình tội phạm,mạng viễn thông,Khối lượng công việc,diện Ban Chỉ đạo Trung ương,dư luận xã hội,tổng số vụ,tỷ lệ 100 %,tính chất manh động,diện Ban Nội chính Trung ương,mạng máy tính,phương tiện điện tử,Viện kiểm sát nhân dân thành phố Hồ Chí Minh,Ban Nội chính Thành ủy","năm 2022, trước tình hình tội phạm tiếp tục diễn biến phức tạp, trong đó các tội phạm về ma túy đã thay đổi phương thức giao dịch bằng nhiều thủ đoạn tinh vi hơn, nhiều vụ án giết người có tính chất manh động, gây bức xúc trong quần chúng nhân dân."
49,00:08:22.440,00:08:27.680,"Viện kiểm sát nhân dân thành phố Hồ Chí Minh phối hợp,tình hình tội phạm,mạng viễn thông,Khối lượng công việc,diện Ban Chỉ đạo Trung ương,dư luận xã hội,tổng số vụ,tỷ lệ 100 %,tính chất manh động,diện Ban Nội chính Trung ương,mạng máy tính,phương tiện điện tử,Viện kiểm sát nhân dân thành phố Hồ Chí Minh,Ban Nội chính Thành ủy","năm 2022, trước tình hình tội phạm tiếp tục diễn biến phức tạp, trong đó các tội phạm về ma túy đã thay đổi phương thức giao dịch bằng nhiều thủ đoạn tinh vi hơn, nhiều vụ án giết người có tính chất manh động, gây bức xúc trong quần chúng nhân dân."
50,00:08:27.680,00:08:32.480,"chỉ tiêu nghiệp vụ,Phú,tiềm ẩn tội phạm,Tình hình năm 2023,tham nhũng tiêu cực,thành phố Hồ Chí Minh tăng cường trách nhiệm công tố,tình hình thế giới,chính sách cán bộ,nhiệm vụ chính trị,Viện kiểm sát nhân dân tối cao Lê Minh Trí,việc thứ hai,ứng dụng phòng,câu thoại ,tội phạm ma túy, năm 2023,Nghị quyết 96,năm 2023,nhiệm vụ chuyên môn,thành phố Hồ Chí Minh,quy mô kinh tế tư","Số vụ án sử dụng mạng máy tính, mạng viễn thông, phương tiện điện tử thực hiện hành vi chiếm đoạt tài sản có sự gia tăng, Viện kiểm sát nhân dân thành phố Hồ Chí Minh đã chỉ đạo giải quyết 43 vụ án, vụ việc khó khăn, vướng mắc kéo dài, dư luận xã hội quan tâm, thụ lý kiểm sát điều tra 12.712 vụ với 12.633 bị can, đạt tỷ lệ 100 % trên tổng số vụ, Viện kiểm sát nhân dân thành phố Hồ Chí Minh phối hợp chặt chẽ với các cơ quan tiến hành tố tụng Trung ương, thành phố để nhanh tiến độ điều tra, truy tố, đưa ra xét xử nghiêm minh 7 vụ với 62 bị cáo về án tham nhũng, kinh tế lớn, đặc biệt là các vụ án thuộc diện Ban Chỉ đạo Trung ương, Ban Chỉ đạo Thành phố về phòng, chống tham nhũng, tiêu cực, theo dõi, chỉ đạo các vụ án thuộc diện Ban Nội chính Trung ương, Ban Nội chính Thành ủy theo dõi, đôn đốc, kết quả xét xử đã bảo đảm quan điểm truy tố, mức án, phản ánh đúng bản chất của tội phạm, được Ban Chỉ đạo đánh giá cao và được nhân dân đồng tình ủng hộ."
51,00:08:32.480,00:08:37.000,"chỉ tiêu nghiệp vụ,Phú,Tình hình năm 2023,tình hình thế giới,chính sách cán bộ,tội phạm ma túy, năm 2023,Nghị quyết 96,quy mô kinh tế tư,nhiệm vụ chuyên môn,câu thoại ,tiềm ẩn tội phạm,tham nhũng tiêu cực,thành phố Hồ Chí Minh tăng cường trách nhiệm công tố,nhiệm vụ chính trị,Viện kiểm sát nhân dân tối cao Lê Minh Trí,việc thứ hai,ứng dụng phòng,năm 2023,thành phố Hồ Chí Minh","Khối lượng công việc của các đồng chí đã thực hiện suốt năm 2022 là cực kỳ lớn, nhưng tôi đề nghị các đồng chí quan tâm thêm, cũng có thể gọi là cái một trong những cái cần phải nỗ lực cố gắng thêm, đó là cái hạn chế của mình."
52,00:08:37.000,00:08:42.520,"chỉ tiêu nghiệp vụ,Phú,Tình hình năm 2023,tình hình thế giới,chính sách cán bộ,tội phạm ma túy, năm 2023,Nghị quyết 96,quy mô kinh tế tư,nhiệm vụ chuyên môn,câu thoại ,tiềm ẩn tội phạm,tham nhũng tiêu cực,thành phố Hồ Chí Minh tăng cường trách nhiệm công tố,nhiệm vụ chính trị,Viện kiểm sát nhân dân tối cao Lê Minh Trí,việc thứ hai,ứng dụng phòng,năm 2023,thành phố Hồ Chí Minh",công tác chính trị tư tưởng
53,00:08:42.520,00:08:48.600,"chỉ tiêu nghiệp vụ,Phú,Tình hình năm 2023,tình hình thế giới,chính sách cán bộ,tội phạm ma túy, năm 2023,Nghị quyết 96,quy mô kinh tế tư,nhiệm vụ chuyên môn,câu thoại ,tiềm ẩn tội phạm,tham nhũng tiêu cực,thành phố Hồ Chí Minh tăng cường trách nhiệm công tố,nhiệm vụ chính trị,Viện kiểm sát nhân dân tối cao Lê Minh Trí,việc thứ hai,ứng dụng phòng,năm 2023,thành phố Hồ Chí Minh","gắn với công tác tổ chức cán bộ mà các đồng chí là tôi vừa nói trên, đặc biệt là quan tâm chính sách cán bộ là cực kỳ quan trọng, Tình hình năm 2023 như thế nào, tình hình thế giới, tình hình trong nước diễn biến nó phức tạp chứ?"
54,00:08:48.600,00:08:53.400,"chỉ tiêu nghiệp vụ,Phú,Tình hình năm 2023,tình hình thế giới,chính sách cán bộ,tội phạm ma túy, năm 2023,Nghị quyết 96,quy mô kinh tế tư,nhiệm vụ chuyên môn,câu thoại ,tiềm ẩn tội phạm,tham nhũng tiêu cực,thành phố Hồ Chí Minh tăng cường trách nhiệm công tố,nhiệm vụ chính trị,Viện kiểm sát nhân dân tối cao Lê Minh Trí,việc thứ hai,ứng dụng phòng,năm 2023,thành phố Hồ Chí Minh","gắn với công tác tổ chức cán bộ mà các đồng chí là tôi vừa nói trên, đặc biệt là quan tâm chính sách cán bộ là cực kỳ quan trọng, Tình hình năm 2023 như thế nào, tình hình thế giới, tình hình trong nước diễn biến nó phức tạp chứ?"
55,00:08:53.400,00:08:58.200,"chỉ tiêu nghiệp vụ,Phú,Tình hình năm 2023,tình hình thế giới,chính sách cán bộ,tội phạm ma túy, năm 2023,Nghị quyết 96,quy mô kinh tế tư,nhiệm vụ chuyên môn,câu thoại ,tiềm ẩn tội phạm,tham nhũng tiêu cực,thành phố Hồ Chí Minh tăng cường trách nhiệm công tố,nhiệm vụ chính trị,Viện kiểm sát nhân dân tối cao Lê Minh Trí,việc thứ hai,ứng dụng phòng,năm 2023,thành phố Hồ Chí Minh","gắn với công tác tổ chức cán bộ mà các đồng chí là tôi vừa nói trên, đặc biệt là quan tâm chính sách cán bộ là cực kỳ quan trọng, Tình hình năm 2023 như thế nào, tình hình thế giới, tình hình trong nước diễn biến nó phức tạp chứ?"
56,00:08:58.200,00:09:02.600,"chỉ tiêu nghiệp vụ,Phú,Tình hình năm 2023,tình hình thế giới,chính sách cán bộ,tội phạm ma túy, năm 2023,Nghị quyết 96,quy mô kinh tế tư,nhiệm vụ chuyên môn,câu thoại ,tiềm ẩn tội phạm,tham nhũng tiêu cực,thành phố Hồ Chí Minh tăng cường trách nhiệm công tố,nhiệm vụ chính trị,Viện kiểm sát nhân dân tối cao Lê Minh Trí,việc thứ hai,ứng dụng phòng,năm 2023,thành phố Hồ Chí Minh","gắn với công tác tổ chức cán bộ mà các đồng chí là tôi vừa nói trên, đặc biệt là quan tâm chính sách cán bộ là cực kỳ quan trọng, Tình hình năm 2023 như thế nào, tình hình thế giới, tình hình trong nước diễn biến nó phức tạp chứ?"
