Scene number,Start,End,Keywords,Description
33,00:12:29.000,00:12:33.440,"kinh tế xã hội,cộng đồng doanh nghiệp,Nghị quyết 18,Kinh tế tài chính vĩ mô,quý 1,thị trường trái phiếu,Tiến sĩ Đinh Thế Hiển,năm 2023,danh nghiệp tư nhân,tháng 12/202,lĩnh vực bất động sản,kế hoạch trước từ 3,Ngân hàng Nhà nước,chương trình kích cầu,dòng tiền,Ban Chấp hành Trung ương,Việt Nam kinh tế kim ngạch xuất khẩu gấp,Trung Quốc,hệ thống tài chính,biển mô toàn cầu,Việt Nam thu hút,quý 4,gói giải pháp,FDI,vướng mắc pháp lý,quý 3,tháng 10/11,thị trường nội địa,kinh tế nội địa,cung tiền,công năm 2023,thị trường bất động sản,độ bảy,Việt Nam,năm 2022,tổng vốn,thị trường cổ phiếu xáo động","tại Tọa đàm Dự báo kinh tế vượt gần giáo ngược năm 2023, Tiến sĩ Đinh Thế Hiển cho rằng, bên cạnh những khó khăn từ biển mô toàn cầu và sự ảnh hưởng tới Việt Nam, thuận lợi và cơ hội của Việt Nam trong năm 2022 là đã kiểm soát và ổn định được hệ thống tài chính, kiểm soát tỷ giá và lạm phát."
34,00:12:33.440,00:12:37.600,"kinh tế xã hội,cộng đồng doanh nghiệp,Nghị quyết 18,Kinh tế tài chính vĩ mô,quý 1,thị trường trái phiếu,Tiến sĩ Đinh Thế Hiển,năm 2023,danh nghiệp tư nhân,tháng 12/202,lĩnh vực bất động sản,kế hoạch trước từ 3,Ngân hàng Nhà nước,chương trình kích cầu,dòng tiền,Ban Chấp hành Trung ương,Việt Nam kinh tế kim ngạch xuất khẩu gấp,Trung Quốc,hệ thống tài chính,biển mô toàn cầu,Việt Nam thu hút,quý 4,gói giải pháp,FDI,vướng mắc pháp lý,quý 3,tháng 10/11,thị trường nội địa,kinh tế nội địa,cung tiền,công năm 2023,thị trường bất động sản,độ bảy,Việt Nam,năm 2022,tổng vốn,thị trường cổ phiếu xáo động","tại Tọa đàm Dự báo kinh tế vượt gần giáo ngược năm 2023, Tiến sĩ Đinh Thế Hiển cho rằng, bên cạnh những khó khăn từ biển mô toàn cầu và sự ảnh hưởng tới Việt Nam, thuận lợi và cơ hội của Việt Nam trong năm 2022 là đã kiểm soát và ổn định được hệ thống tài chính, kiểm soát tỷ giá và lạm phát."
35,00:12:37.600,00:12:48.520,"kinh tế xã hội,cộng đồng doanh nghiệp,Nghị quyết 18,Kinh tế tài chính vĩ mô,quý 1,thị trường trái phiếu,Tiến sĩ Đinh Thế Hiển,năm 2023,danh nghiệp tư nhân,tháng 12/202,lĩnh vực bất động sản,kế hoạch trước từ 3,Ngân hàng Nhà nước,chương trình kích cầu,dòng tiền,Ban Chấp hành Trung ương,Việt Nam kinh tế kim ngạch xuất khẩu gấp,Trung Quốc,hệ thống tài chính,biển mô toàn cầu,Việt Nam thu hút,quý 4,gói giải pháp,FDI,vướng mắc pháp lý,quý 3,tháng 10/11,thị trường nội địa,kinh tế nội địa,cung tiền,công năm 2023,thị trường bất động sản,độ bảy,Việt Nam,năm 2022,tổng vốn,thị trường cổ phiếu xáo động","tại Tọa đàm Dự báo kinh tế vượt gần giáo ngược năm 2023, Tiến sĩ Đinh Thế Hiển cho rằng, bên cạnh những khó khăn từ biển mô toàn cầu và sự ảnh hưởng tới Việt Nam, thuận lợi và cơ hội của Việt Nam trong năm 2022 là đã kiểm soát và ổn định được hệ thống tài chính, kiểm soát tỷ giá và lạm phát."
36,00:12:48.520,00:12:53.040,"kinh tế xã hội,cộng đồng doanh nghiệp,Nghị quyết 18,Kinh tế tài chính vĩ mô,quý 1,thị trường trái phiếu,Tiến sĩ Đinh Thế Hiển,năm 2023,danh nghiệp tư nhân,tháng 12/202,lĩnh vực bất động sản,kế hoạch trước từ 3,Ngân hàng Nhà nước,chương trình kích cầu,dòng tiền,Ban Chấp hành Trung ương,Việt Nam kinh tế kim ngạch xuất khẩu gấp,Trung Quốc,hệ thống tài chính,biển mô toàn cầu,Việt Nam thu hút,quý 4,gói giải pháp,FDI,vướng mắc pháp lý,quý 3,tháng 10/11,thị trường nội địa,kinh tế nội địa,cung tiền,công năm 2023,thị trường bất động sản,độ bảy,Việt Nam,năm 2022,tổng vốn,thị trường cổ phiếu xáo động","tại Tọa đàm Dự báo kinh tế vượt gần giáo ngược năm 2023, Tiến sĩ Đinh Thế Hiển cho rằng, bên cạnh những khó khăn từ biển mô toàn cầu và sự ảnh hưởng tới Việt Nam, thuận lợi và cơ hội của Việt Nam trong năm 2022 là đã kiểm soát và ổn định được hệ thống tài chính, kiểm soát tỷ giá và lạm phát."
37,00:12:53.040,00:12:58.000,"kinh tế xã hội,cộng đồng doanh nghiệp,Nghị quyết 18,Kinh tế tài chính vĩ mô,quý 1,thị trường trái phiếu,Tiến sĩ Đinh Thế Hiển,năm 2023,danh nghiệp tư nhân,tháng 12/202,lĩnh vực bất động sản,kế hoạch trước từ 3,Ngân hàng Nhà nước,chương trình kích cầu,dòng tiền,Ban Chấp hành Trung ương,Việt Nam kinh tế kim ngạch xuất khẩu gấp,Trung Quốc,hệ thống tài chính,biển mô toàn cầu,Việt Nam thu hút,quý 4,gói giải pháp,FDI,vướng mắc pháp lý,quý 3,tháng 10/11,thị trường nội địa,kinh tế nội địa,cung tiền,công năm 2023,thị trường bất động sản,độ bảy,Việt Nam,năm 2022,tổng vốn,thị trường cổ phiếu xáo động","tại Tọa đàm Dự báo kinh tế vượt gần giáo ngược năm 2023, Tiến sĩ Đinh Thế Hiển cho rằng, bên cạnh những khó khăn từ biển mô toàn cầu và sự ảnh hưởng tới Việt Nam, thuận lợi và cơ hội của Việt Nam trong năm 2022 là đã kiểm soát và ổn định được hệ thống tài chính, kiểm soát tỷ giá và lạm phát."
38,00:12:58.000,00:13:03.480,"kinh tế xã hội,cộng đồng doanh nghiệp,Nghị quyết 18,Kinh tế tài chính vĩ mô,quý 1,thị trường trái phiếu,Tiến sĩ Đinh Thế Hiển,năm 2023,danh nghiệp tư nhân,tháng 12/202,lĩnh vực bất động sản,kế hoạch trước từ 3,Ngân hàng Nhà nước,chương trình kích cầu,dòng tiền,Ban Chấp hành Trung ương,Việt Nam kinh tế kim ngạch xuất khẩu gấp,Trung Quốc,hệ thống tài chính,biển mô toàn cầu,Việt Nam thu hút,quý 4,gói giải pháp,FDI,vướng mắc pháp lý,quý 3,tháng 10/11,thị trường nội địa,kinh tế nội địa,cung tiền,công năm 2023,thị trường bất động sản,độ bảy,Việt Nam,năm 2022,tổng vốn,thị trường cổ phiếu xáo động","tại Tọa đàm Dự báo kinh tế vượt gần giáo ngược năm 2023, Tiến sĩ Đinh Thế Hiển cho rằng, bên cạnh những khó khăn từ biển mô toàn cầu và sự ảnh hưởng tới Việt Nam, thuận lợi và cơ hội của Việt Nam trong năm 2022 là đã kiểm soát và ổn định được hệ thống tài chính, kiểm soát tỷ giá và lạm phát."
39,00:13:03.480,00:13:07.640,"kinh tế xã hội,cộng đồng doanh nghiệp,Nghị quyết 18,Kinh tế tài chính vĩ mô,quý 1,thị trường trái phiếu,Tiến sĩ Đinh Thế Hiển,năm 2023,danh nghiệp tư nhân,tháng 12/202,lĩnh vực bất động sản,kế hoạch trước từ 3,Ngân hàng Nhà nước,chương trình kích cầu,dòng tiền,Ban Chấp hành Trung ương,Việt Nam kinh tế kim ngạch xuất khẩu gấp,Trung Quốc,hệ thống tài chính,biển mô toàn cầu,Việt Nam thu hút,quý 4,gói giải pháp,FDI,vướng mắc pháp lý,quý 3,tháng 10/11,thị trường nội địa,kinh tế nội địa,cung tiền,công năm 2023,thị trường bất động sản,độ bảy,Việt Nam,năm 2022,tổng vốn,thị trường cổ phiếu xáo động","tại Tọa đàm Dự báo kinh tế vượt gần giáo ngược năm 2023, Tiến sĩ Đinh Thế Hiển cho rằng, bên cạnh những khó khăn từ biển mô toàn cầu và sự ảnh hưởng tới Việt Nam, thuận lợi và cơ hội của Việt Nam trong năm 2022 là đã kiểm soát và ổn định được hệ thống tài chính, kiểm soát tỷ giá và lạm phát."
40,00:13:07.640,00:13:13.440,"kinh tế xã hội,cộng đồng doanh nghiệp,Nghị quyết 18,Kinh tế tài chính vĩ mô,quý 1,thị trường trái phiếu,Tiến sĩ Đinh Thế Hiển,năm 2023,danh nghiệp tư nhân,tháng 12/202,lĩnh vực bất động sản,kế hoạch trước từ 3,Ngân hàng Nhà nước,chương trình kích cầu,dòng tiền,Ban Chấp hành Trung ương,Việt Nam kinh tế kim ngạch xuất khẩu gấp,Trung Quốc,hệ thống tài chính,biển mô toàn cầu,Việt Nam thu hút,quý 4,gói giải pháp,FDI,vướng mắc pháp lý,quý 3,tháng 10/11,thị trường nội địa,kinh tế nội địa,cung tiền,công năm 2023,thị trường bất động sản,độ bảy,Việt Nam,năm 2022,tổng vốn,thị trường cổ phiếu xáo động","tại Tọa đàm Dự báo kinh tế vượt gần giáo ngược năm 2023, Tiến sĩ Đinh Thế Hiển cho rằng, bên cạnh những khó khăn từ biển mô toàn cầu và sự ảnh hưởng tới Việt Nam, thuận lợi và cơ hội của Việt Nam trong năm 2022 là đã kiểm soát và ổn định được hệ thống tài chính, kiểm soát tỷ giá và lạm phát."
41,00:13:13.440,00:13:25.480,"kinh tế xã hội,cộng đồng doanh nghiệp,Nghị quyết 18,Kinh tế tài chính vĩ mô,quý 1,thị trường trái phiếu,Tiến sĩ Đinh Thế Hiển,năm 2023,danh nghiệp tư nhân,tháng 12/202,lĩnh vực bất động sản,kế hoạch trước từ 3,Ngân hàng Nhà nước,chương trình kích cầu,dòng tiền,Ban Chấp hành Trung ương,Việt Nam kinh tế kim ngạch xuất khẩu gấp,Trung Quốc,hệ thống tài chính,biển mô toàn cầu,Việt Nam thu hút,quý 4,gói giải pháp,FDI,vướng mắc pháp lý,quý 3,tháng 10/11,thị trường nội địa,kinh tế nội địa,cung tiền,công năm 2023,thị trường bất động sản,độ bảy,Việt Nam,năm 2022,tổng vốn,thị trường cổ phiếu xáo động","tại Tọa đàm Dự báo kinh tế vượt gần giáo ngược năm 2023, Tiến sĩ Đinh Thế Hiển cho rằng, bên cạnh những khó khăn từ biển mô toàn cầu và sự ảnh hưởng tới Việt Nam, thuận lợi và cơ hội của Việt Nam trong năm 2022 là đã kiểm soát và ổn định được hệ thống tài chính, kiểm soát tỷ giá và lạm phát."
42,00:13:25.480,00:13:31.000,"kinh tế xã hội,cộng đồng doanh nghiệp,Nghị quyết 18,Kinh tế tài chính vĩ mô,quý 1,thị trường trái phiếu,Tiến sĩ Đinh Thế Hiển,năm 2023,danh nghiệp tư nhân,tháng 12/202,lĩnh vực bất động sản,kế hoạch trước từ 3,Ngân hàng Nhà nước,chương trình kích cầu,dòng tiền,Ban Chấp hành Trung ương,Việt Nam kinh tế kim ngạch xuất khẩu gấp,Trung Quốc,hệ thống tài chính,biển mô toàn cầu,Việt Nam thu hút,quý 4,gói giải pháp,FDI,vướng mắc pháp lý,quý 3,tháng 10/11,thị trường nội địa,kinh tế nội địa,cung tiền,công năm 2023,thị trường bất động sản,độ bảy,Việt Nam,năm 2022,tổng vốn,thị trường cổ phiếu xáo động","tại Tọa đàm Dự báo kinh tế vượt gần giáo ngược năm 2023, Tiến sĩ Đinh Thế Hiển cho rằng, bên cạnh những khó khăn từ biển mô toàn cầu và sự ảnh hưởng tới Việt Nam, thuận lợi và cơ hội của Việt Nam trong năm 2022 là đã kiểm soát và ổn định được hệ thống tài chính, kiểm soát tỷ giá và lạm phát."
43,00:13:31.000,00:13:35.600,"kinh tế xã hội,cộng đồng doanh nghiệp,Nghị quyết 18,Kinh tế tài chính vĩ mô,quý 1,thị trường trái phiếu,Tiến sĩ Đinh Thế Hiển,năm 2023,danh nghiệp tư nhân,tháng 12/202,lĩnh vực bất động sản,kế hoạch trước từ 3,Ngân hàng Nhà nước,chương trình kích cầu,dòng tiền,Ban Chấp hành Trung ương,Việt Nam kinh tế kim ngạch xuất khẩu gấp,Trung Quốc,hệ thống tài chính,biển mô toàn cầu,Việt Nam thu hút,quý 4,gói giải pháp,FDI,vướng mắc pháp lý,quý 3,tháng 10/11,thị trường nội địa,kinh tế nội địa,cung tiền,công năm 2023,thị trường bất động sản,độ bảy,Việt Nam,năm 2022,tổng vốn,thị trường cổ phiếu xáo động","tại Tọa đàm Dự báo kinh tế vượt gần giáo ngược năm 2023, Tiến sĩ Đinh Thế Hiển cho rằng, bên cạnh những khó khăn từ biển mô toàn cầu và sự ảnh hưởng tới Việt Nam, thuận lợi và cơ hội của Việt Nam trong năm 2022 là đã kiểm soát và ổn định được hệ thống tài chính, kiểm soát tỷ giá và lạm phát."
44,00:13:35.600,00:13:40.400,"kinh tế xã hội,cộng đồng doanh nghiệp,Nghị quyết 18,Kinh tế tài chính vĩ mô,quý 1,thị trường trái phiếu,Tiến sĩ Đinh Thế Hiển,năm 2023,danh nghiệp tư nhân,tháng 12/202,lĩnh vực bất động sản,kế hoạch trước từ 3,Ngân hàng Nhà nước,chương trình kích cầu,dòng tiền,Ban Chấp hành Trung ương,Việt Nam kinh tế kim ngạch xuất khẩu gấp,Trung Quốc,hệ thống tài chính,biển mô toàn cầu,Việt Nam thu hút,quý 4,gói giải pháp,FDI,vướng mắc pháp lý,quý 3,tháng 10/11,thị trường nội địa,kinh tế nội địa,cung tiền,công năm 2023,thị trường bất động sản,độ bảy,Việt Nam,năm 2022,tổng vốn,thị trường cổ phiếu xáo động","tại Tọa đàm Dự báo kinh tế vượt gần giáo ngược năm 2023, Tiến sĩ Đinh Thế Hiển cho rằng, bên cạnh những khó khăn từ biển mô toàn cầu và sự ảnh hưởng tới Việt Nam, thuận lợi và cơ hội của Việt Nam trong năm 2022 là đã kiểm soát và ổn định được hệ thống tài chính, kiểm soát tỷ giá và lạm phát."
45,00:13:40.400,00:13:45.720,"kinh tế xã hội,cộng đồng doanh nghiệp,Nghị quyết 18,Kinh tế tài chính vĩ mô,quý 1,thị trường trái phiếu,Tiến sĩ Đinh Thế Hiển,năm 2023,danh nghiệp tư nhân,tháng 12/202,lĩnh vực bất động sản,kế hoạch trước từ 3,Ngân hàng Nhà nước,chương trình kích cầu,dòng tiền,Ban Chấp hành Trung ương,Việt Nam kinh tế kim ngạch xuất khẩu gấp,Trung Quốc,hệ thống tài chính,biển mô toàn cầu,Việt Nam thu hút,quý 4,gói giải pháp,FDI,vướng mắc pháp lý,quý 3,tháng 10/11,thị trường nội địa,kinh tế nội địa,cung tiền,công năm 2023,thị trường bất động sản,độ bảy,Việt Nam,năm 2022,tổng vốn,thị trường cổ phiếu xáo động","tại Tọa đàm Dự báo kinh tế vượt gần giáo ngược năm 2023, Tiến sĩ Đinh Thế Hiển cho rằng, bên cạnh những khó khăn từ biển mô toàn cầu và sự ảnh hưởng tới Việt Nam, thuận lợi và cơ hội của Việt Nam trong năm 2022 là đã kiểm soát và ổn định được hệ thống tài chính, kiểm soát tỷ giá và lạm phát."
46,00:13:45.720,00:13:51.400,"kinh tế xã hội,cộng đồng doanh nghiệp,Nghị quyết 18,Kinh tế tài chính vĩ mô,quý 1,thị trường trái phiếu,Tiến sĩ Đinh Thế Hiển,năm 2023,danh nghiệp tư nhân,tháng 12/202,lĩnh vực bất động sản,kế hoạch trước từ 3,Ngân hàng Nhà nước,chương trình kích cầu,dòng tiền,Ban Chấp hành Trung ương,Việt Nam kinh tế kim ngạch xuất khẩu gấp,Trung Quốc,hệ thống tài chính,biển mô toàn cầu,Việt Nam thu hút,quý 4,gói giải pháp,FDI,vướng mắc pháp lý,quý 3,tháng 10/11,thị trường nội địa,kinh tế nội địa,cung tiền,công năm 2023,thị trường bất động sản,độ bảy,Việt Nam,năm 2022,tổng vốn,thị trường cổ phiếu xáo động","tại Tọa đàm Dự báo kinh tế vượt gần giáo ngược năm 2023, Tiến sĩ Đinh Thế Hiển cho rằng, bên cạnh những khó khăn từ biển mô toàn cầu và sự ảnh hưởng tới Việt Nam, thuận lợi và cơ hội của Việt Nam trong năm 2022 là đã kiểm soát và ổn định được hệ thống tài chính, kiểm soát tỷ giá và lạm phát."
