Scene number,Start,End,Keywords,Description
77,00:14:15.560,00:14:23.040,"Ủy viên Ban,Mẹ Việt Nam anh hùng Nguyễn Thị Hay,truyền thống cách mạng,đồng chí Nguyễn Hữu Hiệp bày tỏ biết ơn,Ủy ban Mặt trận Tổ quốc,địa bàn huyện Củ Chi thăm,chúc Tết thương binh hạng 4,Tai họa Tết,Trần Kim Yến,mùa xuân hạnh phúc,Xuân Mậu Thân,quà Tết,vị chức sắc,gia đình chính sách,sức chăm lo Tết,món quà,chùa Hải,lãnh đạo địa phương,Trần Kim Yến bày tỏ mong muốn,đồng chí Nguyễn Hữu Hiệp,Trương Thanh Hiền,Bí thư Thành ủy Thủ Đức trưởng đoàn,Nguyễn Hữu Hiệp mong,Biên phòng Thạnh An,Trần Kim Yến gửi,Đồn Biên phòng Long Hòa,Thánh thất Đồng Hòa,Hiền,kiến trúc Mẹ,Đồn Biên phòng Cần Thạnh,Đoàn,chùa Phước Hải,Hương","Nguồn kinh phí này được tiếp nhận hiệu quả, đúng mục đích tiếp xúc cho hội viên Hội Nông dân khó khăn, góp phần thực hiện hiệu quả Chương trình giảm nghèo bền vững, xây dựng nông nghiệp thịnh vượng."
78,00:14:23.040,00:14:28.040,"Ủy viên Ban,Mẹ Việt Nam anh hùng Nguyễn Thị Hay,truyền thống cách mạng,đồng chí Nguyễn Hữu Hiệp bày tỏ biết ơn,Ủy ban Mặt trận Tổ quốc,địa bàn huyện Củ Chi thăm,chúc Tết thương binh hạng 4,Tai họa Tết,Trần Kim Yến,mùa xuân hạnh phúc,Xuân Mậu Thân,quà Tết,vị chức sắc,gia đình chính sách,sức chăm lo Tết,món quà,chùa Hải,lãnh đạo địa phương,Trần Kim Yến bày tỏ mong muốn,đồng chí Nguyễn Hữu Hiệp,Trương Thanh Hiền,Bí thư Thành ủy Thủ Đức trưởng đoàn,Nguyễn Hữu Hiệp mong,Biên phòng Thạnh An,Trần Kim Yến gửi,Đồn Biên phòng Long Hòa,Thánh thất Đồng Hòa,Hiền,kiến trúc Mẹ,Đồn Biên phòng Cần Thạnh,Đoàn,chùa Phước Hải,Hương","Đoàn Gia Đồng chí Trần Kim Yến, Ủy viên Ban Thường vụ Thành ủy, Chủ tịch Ủy ban Mặt trận Tổ quốc Việt Nam thành phố Hồ Chí Minh làm trưởng đoàn đã đến thăm hỏi và trao quà Tết cho mẹ Việt Nam anh hùng, người cao tuổi, các hộ nghèo, người có công, người tham gia cuộc Tổng tiến công và nổi dậy Xuân Mậu Thân 1968, cái chức sắc tôn giáo ở huyện Cần Giờ"
79,00:14:28.040,00:14:34.320,"Ủy viên Ban,Mẹ Việt Nam anh hùng Nguyễn Thị Hay,truyền thống cách mạng,đồng chí Nguyễn Hữu Hiệp bày tỏ biết ơn,Ủy ban Mặt trận Tổ quốc,địa bàn huyện Củ Chi thăm,chúc Tết thương binh hạng 4,Tai họa Tết,Trần Kim Yến,mùa xuân hạnh phúc,Xuân Mậu Thân,quà Tết,vị chức sắc,gia đình chính sách,sức chăm lo Tết,món quà,chùa Hải,lãnh đạo địa phương,Trần Kim Yến bày tỏ mong muốn,đồng chí Nguyễn Hữu Hiệp,Trương Thanh Hiền,Bí thư Thành ủy Thủ Đức trưởng đoàn,Nguyễn Hữu Hiệp mong,Biên phòng Thạnh An,Trần Kim Yến gửi,Đồn Biên phòng Long Hòa,Thánh thất Đồng Hòa,Hiền,kiến trúc Mẹ,Đồn Biên phòng Cần Thạnh,Đoàn,chùa Phước Hải,Hương",đoàn đã đến thăm và tặng quà cho Mẹ Việt Nam anh hùng Nguyễn Thị Hay tại thị trấn Cần Thạnh.
80,00:14:34.320,00:14:40.400,"Ủy viên Ban,Mẹ Việt Nam anh hùng Nguyễn Thị Hay,truyền thống cách mạng,đồng chí Nguyễn Hữu Hiệp bày tỏ biết ơn,Ủy ban Mặt trận Tổ quốc,địa bàn huyện Củ Chi thăm,chúc Tết thương binh hạng 4,Tai họa Tết,Trần Kim Yến,mùa xuân hạnh phúc,Xuân Mậu Thân,quà Tết,vị chức sắc,gia đình chính sách,sức chăm lo Tết,món quà,chùa Hải,lãnh đạo địa phương,Trần Kim Yến bày tỏ mong muốn,đồng chí Nguyễn Hữu Hiệp,Trương Thanh Hiền,Bí thư Thành ủy Thủ Đức trưởng đoàn,Nguyễn Hữu Hiệp mong,Biên phòng Thạnh An,Trần Kim Yến gửi,Đồn Biên phòng Long Hòa,Thánh thất Đồng Hòa,Hiền,kiến trúc Mẹ,Đồn Biên phòng Cần Thạnh,Đoàn,chùa Phước Hải,Hương",đoàn đã đến thăm và tặng quà cho Mẹ Việt Nam anh hùng Nguyễn Thị Hay tại thị trấn Cần Thạnh.
81,00:14:40.400,00:14:47.200,"Ủy viên Ban,Mẹ Việt Nam anh hùng Nguyễn Thị Hay,truyền thống cách mạng,đồng chí Nguyễn Hữu Hiệp bày tỏ biết ơn,Ủy ban Mặt trận Tổ quốc,địa bàn huyện Củ Chi thăm,chúc Tết thương binh hạng 4,Tai họa Tết,Trần Kim Yến,mùa xuân hạnh phúc,Xuân Mậu Thân,quà Tết,vị chức sắc,gia đình chính sách,sức chăm lo Tết,món quà,chùa Hải,lãnh đạo địa phương,Trần Kim Yến bày tỏ mong muốn,đồng chí Nguyễn Hữu Hiệp,Trương Thanh Hiền,Bí thư Thành ủy Thủ Đức trưởng đoàn,Nguyễn Hữu Hiệp mong,Biên phòng Thạnh An,Trần Kim Yến gửi,Đồn Biên phòng Long Hòa,Thánh thất Đồng Hòa,Hiền,kiến trúc Mẹ,Đồn Biên phòng Cần Thạnh,Đoàn,chùa Phước Hải,Hương",đoàn đã đến thăm và tặng quà cho Mẹ Việt Nam anh hùng Nguyễn Thị Hay tại thị trấn Cần Thạnh.
82,00:14:47.200,00:14:52.720,"Ủy viên Ban,Mẹ Việt Nam anh hùng Nguyễn Thị Hay,truyền thống cách mạng,đồng chí Nguyễn Hữu Hiệp bày tỏ biết ơn,Ủy ban Mặt trận Tổ quốc,địa bàn huyện Củ Chi thăm,chúc Tết thương binh hạng 4,Tai họa Tết,Trần Kim Yến,mùa xuân hạnh phúc,Xuân Mậu Thân,quà Tết,vị chức sắc,gia đình chính sách,sức chăm lo Tết,món quà,chùa Hải,lãnh đạo địa phương,Trần Kim Yến bày tỏ mong muốn,đồng chí Nguyễn Hữu Hiệp,Trương Thanh Hiền,Bí thư Thành ủy Thủ Đức trưởng đoàn,Nguyễn Hữu Hiệp mong,Biên phòng Thạnh An,Trần Kim Yến gửi,Đồn Biên phòng Long Hòa,Thánh thất Đồng Hòa,Hiền,kiến trúc Mẹ,Đồn Biên phòng Cần Thạnh,Đoàn,chùa Phước Hải,Hương",đoàn đã đến thăm và tặng quà cho Mẹ Việt Nam anh hùng Nguyễn Thị Hay tại thị trấn Cần Thạnh.
83,00:14:52.720,00:14:58.400,"Ủy viên Ban,Mẹ Việt Nam anh hùng Nguyễn Thị Hay,truyền thống cách mạng,đồng chí Nguyễn Hữu Hiệp bày tỏ biết ơn,Ủy ban Mặt trận Tổ quốc,địa bàn huyện Củ Chi thăm,chúc Tết thương binh hạng 4,Tai họa Tết,Trần Kim Yến,mùa xuân hạnh phúc,Xuân Mậu Thân,quà Tết,vị chức sắc,gia đình chính sách,sức chăm lo Tết,món quà,chùa Hải,lãnh đạo địa phương,Trần Kim Yến bày tỏ mong muốn,đồng chí Nguyễn Hữu Hiệp,Trương Thanh Hiền,Bí thư Thành ủy Thủ Đức trưởng đoàn,Nguyễn Hữu Hiệp mong,Biên phòng Thạnh An,Trần Kim Yến gửi,Đồn Biên phòng Long Hòa,Thánh thất Đồng Hòa,Hiền,kiến trúc Mẹ,Đồn Biên phòng Cần Thạnh,Đoàn,chùa Phước Hải,Hương",đoàn đã đến thăm và tặng quà cho Mẹ Việt Nam anh hùng Nguyễn Thị Hay tại thị trấn Cần Thạnh.
84,00:14:58.400,00:15:03.040,"Ủy viên Ban,Mẹ Việt Nam anh hùng Nguyễn Thị Hay,truyền thống cách mạng,đồng chí Nguyễn Hữu Hiệp bày tỏ biết ơn,Ủy ban Mặt trận Tổ quốc,địa bàn huyện Củ Chi thăm,chúc Tết thương binh hạng 4,Tai họa Tết,Trần Kim Yến,mùa xuân hạnh phúc,Xuân Mậu Thân,quà Tết,vị chức sắc,gia đình chính sách,sức chăm lo Tết,món quà,chùa Hải,lãnh đạo địa phương,Trần Kim Yến bày tỏ mong muốn,đồng chí Nguyễn Hữu Hiệp,Trương Thanh Hiền,Bí thư Thành ủy Thủ Đức trưởng đoàn,Nguyễn Hữu Hiệp mong,Biên phòng Thạnh An,Trần Kim Yến gửi,Đồn Biên phòng Long Hòa,Thánh thất Đồng Hòa,Hiền,kiến trúc Mẹ,Đồn Biên phòng Cần Thạnh,Đoàn,chùa Phước Hải,Hương",đoàn đã đến thăm và tặng quà cho Mẹ Việt Nam anh hùng Nguyễn Thị Hay tại thị trấn Cần Thạnh.
85,00:15:03.040,00:15:15.000,"Ủy viên Ban,Mẹ Việt Nam anh hùng Nguyễn Thị Hay,truyền thống cách mạng,đồng chí Nguyễn Hữu Hiệp bày tỏ biết ơn,Ủy ban Mặt trận Tổ quốc,địa bàn huyện Củ Chi thăm,chúc Tết thương binh hạng 4,Tai họa Tết,Trần Kim Yến,mùa xuân hạnh phúc,Xuân Mậu Thân,quà Tết,vị chức sắc,gia đình chính sách,sức chăm lo Tết,món quà,chùa Hải,lãnh đạo địa phương,Trần Kim Yến bày tỏ mong muốn,đồng chí Nguyễn Hữu Hiệp,Trương Thanh Hiền,Bí thư Thành ủy Thủ Đức trưởng đoàn,Nguyễn Hữu Hiệp mong,Biên phòng Thạnh An,Trần Kim Yến gửi,Đồn Biên phòng Long Hòa,Thánh thất Đồng Hòa,Hiền,kiến trúc Mẹ,Đồn Biên phòng Cần Thạnh,Đoàn,chùa Phước Hải,Hương",đoàn đã đến thăm và tặng quà cho Mẹ Việt Nam anh hùng Nguyễn Thị Hay tại thị trấn Cần Thạnh.
86,00:15:15.000,00:15:21.000,"Ủy viên Ban,Mẹ Việt Nam anh hùng Nguyễn Thị Hay,truyền thống cách mạng,đồng chí Nguyễn Hữu Hiệp bày tỏ biết ơn,Ủy ban Mặt trận Tổ quốc,địa bàn huyện Củ Chi thăm,chúc Tết thương binh hạng 4,Tai họa Tết,Trần Kim Yến,mùa xuân hạnh phúc,Xuân Mậu Thân,quà Tết,vị chức sắc,gia đình chính sách,sức chăm lo Tết,món quà,chùa Hải,lãnh đạo địa phương,Trần Kim Yến bày tỏ mong muốn,đồng chí Nguyễn Hữu Hiệp,Trương Thanh Hiền,Bí thư Thành ủy Thủ Đức trưởng đoàn,Nguyễn Hữu Hiệp mong,Biên phòng Thạnh An,Trần Kim Yến gửi,Đồn Biên phòng Long Hòa,Thánh thất Đồng Hòa,Hiền,kiến trúc Mẹ,Đồn Biên phòng Cần Thạnh,Đoàn,chùa Phước Hải,Hương",đoàn đã đến thăm và tặng quà cho Mẹ Việt Nam anh hùng Nguyễn Thị Hay tại thị trấn Cần Thạnh.
87,00:15:21.000,00:15:25.360,"Ủy viên Ban,Mẹ Việt Nam anh hùng Nguyễn Thị Hay,truyền thống cách mạng,đồng chí Nguyễn Hữu Hiệp bày tỏ biết ơn,Ủy ban Mặt trận Tổ quốc,địa bàn huyện Củ Chi thăm,chúc Tết thương binh hạng 4,Tai họa Tết,Trần Kim Yến,mùa xuân hạnh phúc,Xuân Mậu Thân,quà Tết,vị chức sắc,gia đình chính sách,sức chăm lo Tết,món quà,chùa Hải,lãnh đạo địa phương,Trần Kim Yến bày tỏ mong muốn,đồng chí Nguyễn Hữu Hiệp,Trương Thanh Hiền,Bí thư Thành ủy Thủ Đức trưởng đoàn,Nguyễn Hữu Hiệp mong,Biên phòng Thạnh An,Trần Kim Yến gửi,Đồn Biên phòng Long Hòa,Thánh thất Đồng Hòa,Hiền,kiến trúc Mẹ,Đồn Biên phòng Cần Thạnh,Đoàn,chùa Phước Hải,Hương",đoàn đã đến thăm và tặng quà cho Mẹ Việt Nam anh hùng Nguyễn Thị Hay tại thị trấn Cần Thạnh.
88,00:15:25.360,00:15:30.840,"Ủy viên Ban,Mẹ Việt Nam anh hùng Nguyễn Thị Hay,truyền thống cách mạng,đồng chí Nguyễn Hữu Hiệp bày tỏ biết ơn,Ủy ban Mặt trận Tổ quốc,địa bàn huyện Củ Chi thăm,chúc Tết thương binh hạng 4,Tai họa Tết,Trần Kim Yến,mùa xuân hạnh phúc,Xuân Mậu Thân,quà Tết,vị chức sắc,gia đình chính sách,sức chăm lo Tết,món quà,chùa Hải,lãnh đạo địa phương,Trần Kim Yến bày tỏ mong muốn,đồng chí Nguyễn Hữu Hiệp,Trương Thanh Hiền,Bí thư Thành ủy Thủ Đức trưởng đoàn,Nguyễn Hữu Hiệp mong,Biên phòng Thạnh An,Trần Kim Yến gửi,Đồn Biên phòng Long Hòa,Thánh thất Đồng Hòa,Hiền,kiến trúc Mẹ,Đồn Biên phòng Cần Thạnh,Đoàn,chùa Phước Hải,Hương",đoàn đã đến thăm và tặng quà cho Mẹ Việt Nam anh hùng Nguyễn Thị Hay tại thị trấn Cần Thạnh.
89,00:15:30.840,00:15:35.800,"Ủy viên Ban,Mẹ Việt Nam anh hùng Nguyễn Thị Hay,truyền thống cách mạng,đồng chí Nguyễn Hữu Hiệp bày tỏ biết ơn,Ủy ban Mặt trận Tổ quốc,địa bàn huyện Củ Chi thăm,chúc Tết thương binh hạng 4,Tai họa Tết,Trần Kim Yến,mùa xuân hạnh phúc,Xuân Mậu Thân,quà Tết,vị chức sắc,gia đình chính sách,sức chăm lo Tết,món quà,chùa Hải,lãnh đạo địa phương,Trần Kim Yến bày tỏ mong muốn,đồng chí Nguyễn Hữu Hiệp,Trương Thanh Hiền,Bí thư Thành ủy Thủ Đức trưởng đoàn,Nguyễn Hữu Hiệp mong,Biên phòng Thạnh An,Trần Kim Yến gửi,Đồn Biên phòng Long Hòa,Thánh thất Đồng Hòa,Hiền,kiến trúc Mẹ,Đồn Biên phòng Cần Thạnh,Đoàn,chùa Phước Hải,Hương",đoàn đã đến thăm và tặng quà cho Mẹ Việt Nam anh hùng Nguyễn Thị Hay tại thị trấn Cần Thạnh.
90,00:15:35.800,00:15:40.200,"Ủy viên Ban,Mẹ Việt Nam anh hùng Nguyễn Thị Hay,truyền thống cách mạng,đồng chí Nguyễn Hữu Hiệp bày tỏ biết ơn,Ủy ban Mặt trận Tổ quốc,địa bàn huyện Củ Chi thăm,chúc Tết thương binh hạng 4,Tai họa Tết,Trần Kim Yến,mùa xuân hạnh phúc,Xuân Mậu Thân,quà Tết,vị chức sắc,gia đình chính sách,sức chăm lo Tết,món quà,chùa Hải,lãnh đạo địa phương,Trần Kim Yến bày tỏ mong muốn,đồng chí Nguyễn Hữu Hiệp,Trương Thanh Hiền,Bí thư Thành ủy Thủ Đức trưởng đoàn,Nguyễn Hữu Hiệp mong,Biên phòng Thạnh An,Trần Kim Yến gửi,Đồn Biên phòng Long Hòa,Thánh thất Đồng Hòa,Hiền,kiến trúc Mẹ,Đồn Biên phòng Cần Thạnh,Đoàn,chùa Phước Hải,Hương",đoàn đã đến thăm và tặng quà cho Mẹ Việt Nam anh hùng Nguyễn Thị Hay tại thị trấn Cần Thạnh.
91,00:15:40.200,00:15:46.160,"Ủy viên Ban,Mẹ Việt Nam anh hùng Nguyễn Thị Hay,truyền thống cách mạng,đồng chí Nguyễn Hữu Hiệp bày tỏ biết ơn,Ủy ban Mặt trận Tổ quốc,địa bàn huyện Củ Chi thăm,chúc Tết thương binh hạng 4,Tai họa Tết,Trần Kim Yến,mùa xuân hạnh phúc,Xuân Mậu Thân,quà Tết,vị chức sắc,gia đình chính sách,sức chăm lo Tết,món quà,chùa Hải,lãnh đạo địa phương,Trần Kim Yến bày tỏ mong muốn,đồng chí Nguyễn Hữu Hiệp,Trương Thanh Hiền,Bí thư Thành ủy Thủ Đức trưởng đoàn,Nguyễn Hữu Hiệp mong,Biên phòng Thạnh An,Trần Kim Yến gửi,Đồn Biên phòng Long Hòa,Thánh thất Đồng Hòa,Hiền,kiến trúc Mẹ,Đồn Biên phòng Cần Thạnh,Đoàn,chùa Phước Hải,Hương",đoàn đã đến thăm và tặng quà cho Mẹ Việt Nam anh hùng Nguyễn Thị Hay tại thị trấn Cần Thạnh.
92,00:15:46.160,00:15:53.320,"Ủy viên Ban,Mẹ Việt Nam anh hùng Nguyễn Thị Hay,truyền thống cách mạng,đồng chí Nguyễn Hữu Hiệp bày tỏ biết ơn,Ủy ban Mặt trận Tổ quốc,địa bàn huyện Củ Chi thăm,chúc Tết thương binh hạng 4,Tai họa Tết,Trần Kim Yến,mùa xuân hạnh phúc,Xuân Mậu Thân,quà Tết,vị chức sắc,gia đình chính sách,sức chăm lo Tết,món quà,chùa Hải,lãnh đạo địa phương,Trần Kim Yến bày tỏ mong muốn,đồng chí Nguyễn Hữu Hiệp,Trương Thanh Hiền,Bí thư Thành ủy Thủ Đức trưởng đoàn,Nguyễn Hữu Hiệp mong,Biên phòng Thạnh An,Trần Kim Yến gửi,Đồn Biên phòng Long Hòa,Thánh thất Đồng Hòa,Hiền,kiến trúc Mẹ,Đồn Biên phòng Cần Thạnh,Đoàn,chùa Phước Hải,Hương",đoàn đã đến thăm và tặng quà cho Mẹ Việt Nam anh hùng Nguyễn Thị Hay tại thị trấn Cần Thạnh.
93,00:15:53.320,00:15:58.920,"Ủy viên Ban,Mẹ Việt Nam anh hùng Nguyễn Thị Hay,truyền thống cách mạng,đồng chí Nguyễn Hữu Hiệp bày tỏ biết ơn,Ủy ban Mặt trận Tổ quốc,địa bàn huyện Củ Chi thăm,chúc Tết thương binh hạng 4,Tai họa Tết,Trần Kim Yến,mùa xuân hạnh phúc,Xuân Mậu Thân,quà Tết,vị chức sắc,gia đình chính sách,sức chăm lo Tết,món quà,chùa Hải,lãnh đạo địa phương,Trần Kim Yến bày tỏ mong muốn,đồng chí Nguyễn Hữu Hiệp,Trương Thanh Hiền,Bí thư Thành ủy Thủ Đức trưởng đoàn,Nguyễn Hữu Hiệp mong,Biên phòng Thạnh An,Trần Kim Yến gửi,Đồn Biên phòng Long Hòa,Thánh thất Đồng Hòa,Hiền,kiến trúc Mẹ,Đồn Biên phòng Cần Thạnh,Đoàn,chùa Phước Hải,Hương",đoàn đã đến thăm và tặng quà cho Mẹ Việt Nam anh hùng Nguyễn Thị Hay tại thị trấn Cần Thạnh.
