Scene number,Start,End,Keywords,Description
36,00:09:10.440,00:09:15.600,"Tết chu đáo,năm 2021,thay mặt lãnh đạo thành phố,tết ý nghĩa,chủ đề Tết Văn hóa nghĩa tình,lực lượng công nhân,Tết,kinh tế xã hội tác động,chân trọng,địa bàn thành phố,đời sống công nhân,Xuân Mậu Thân,giá cả hàng hóa,Liên đoàn Lao động thành phố,ngày 16/1,đồng bào dân tộc,chương trình nghệ thuật,đợt Tết,nghĩa tỉnh,mùa Tết,quý vị,thành phố Hồ Chí Minh,tháng Chạp 55,năm 2022,Đại diện Sở Văn hóa,12 kỳ chương trình,đường hoa Nguyễn Huệ,tháng 2/2023,đời sống vật chất,Tết Xuân Quý Mão,đối tượng trẻ em,công nhân viên chức lao động,Chương trình Dân,chuỗi chương trình lễ hội Tết,chợ hoa Tết","Dịp này, Hội Bảo trợ người khuyết tật và trẻ mồ côi thành phố Hồ Chí Minh đã tặng 1600 phần quà Tết đến người khuyết tật, trẻ mồ côi, có hoàn cảnh đặc biệt với tổng kinh phí trên 2 tỷ đồng."
37,00:09:15.600,00:09:20.600,"Tết chu đáo,năm 2021,thay mặt lãnh đạo thành phố,tết ý nghĩa,chủ đề Tết Văn hóa nghĩa tình,lực lượng công nhân,Tết,kinh tế xã hội tác động,chân trọng,địa bàn thành phố,đời sống công nhân,Xuân Mậu Thân,giá cả hàng hóa,Liên đoàn Lao động thành phố,ngày 16/1,đồng bào dân tộc,chương trình nghệ thuật,đợt Tết,nghĩa tỉnh,mùa Tết,quý vị,thành phố Hồ Chí Minh,tháng Chạp 55,năm 2022,Đại diện Sở Văn hóa,12 kỳ chương trình,đường hoa Nguyễn Huệ,tháng 2/2023,đời sống vật chất,Tết Xuân Quý Mão,đối tượng trẻ em,công nhân viên chức lao động,Chương trình Dân,chuỗi chương trình lễ hội Tết,chợ hoa Tết","Kính thưa quý vị, đảm bảo an sinh xã hội là một trong những mục tiêu hàng đầu mà Đảng bộ, chính quyền và nhân dân thành phố luôn quan tâm tới mỗi dịp Tết đến xuân về."
38,00:09:20.600,00:09:26.360,"Tết chu đáo,năm 2021,thay mặt lãnh đạo thành phố,tết ý nghĩa,chủ đề Tết Văn hóa nghĩa tình,lực lượng công nhân,Tết,kinh tế xã hội tác động,chân trọng,địa bàn thành phố,đời sống công nhân,Xuân Mậu Thân,giá cả hàng hóa,Liên đoàn Lao động thành phố,ngày 16/1,đồng bào dân tộc,chương trình nghệ thuật,đợt Tết,nghĩa tỉnh,mùa Tết,quý vị,thành phố Hồ Chí Minh,tháng Chạp 55,năm 2022,Đại diện Sở Văn hóa,12 kỳ chương trình,đường hoa Nguyễn Huệ,tháng 2/2023,đời sống vật chất,Tết Xuân Quý Mão,đối tượng trẻ em,công nhân viên chức lao động,Chương trình Dân,chuỗi chương trình lễ hội Tết,chợ hoa Tết","Tất cả là cùng nhau chăm lo cho những đối tượng yếu thế, đặc biệt là trẻ mồ côi và trẻ khuyết tật có một cái Tết vui, ấm áp, không để ai bị bỏ lại phía sau."
39,00:09:26.360,00:09:32.480,"Tết chu đáo,năm 2021,thay mặt lãnh đạo thành phố,tết ý nghĩa,chủ đề Tết Văn hóa nghĩa tình,lực lượng công nhân,Tết,kinh tế xã hội tác động,chân trọng,địa bàn thành phố,đời sống công nhân,Xuân Mậu Thân,giá cả hàng hóa,Liên đoàn Lao động thành phố,ngày 16/1,đồng bào dân tộc,chương trình nghệ thuật,đợt Tết,nghĩa tỉnh,mùa Tết,quý vị,thành phố Hồ Chí Minh,tháng Chạp 55,năm 2022,Đại diện Sở Văn hóa,12 kỳ chương trình,đường hoa Nguyễn Huệ,tháng 2/2023,đời sống vật chất,Tết Xuân Quý Mão,đối tượng trẻ em,công nhân viên chức lao động,Chương trình Dân,chuỗi chương trình lễ hội Tết,chợ hoa Tết",Niềm vui trong anh ta.
40,00:09:32.480,00:09:40.000,"Tết chu đáo,năm 2021,thay mặt lãnh đạo thành phố,tết ý nghĩa,chủ đề Tết Văn hóa nghĩa tình,lực lượng công nhân,Tết,kinh tế xã hội tác động,chân trọng,địa bàn thành phố,đời sống công nhân,Xuân Mậu Thân,giá cả hàng hóa,Liên đoàn Lao động thành phố,ngày 16/1,đồng bào dân tộc,chương trình nghệ thuật,đợt Tết,nghĩa tỉnh,mùa Tết,quý vị,thành phố Hồ Chí Minh,tháng Chạp 55,năm 2022,Đại diện Sở Văn hóa,12 kỳ chương trình,đường hoa Nguyễn Huệ,tháng 2/2023,đời sống vật chất,Tết Xuân Quý Mão,đối tượng trẻ em,công nhân viên chức lao động,Chương trình Dân,chuỗi chương trình lễ hội Tết,chợ hoa Tết","Một mùa xuân ấm em, gia đình rồi."
41,00:09:40.000,00:09:44.840,"Tết chu đáo,năm 2021,thay mặt lãnh đạo thành phố,tết ý nghĩa,chủ đề Tết Văn hóa nghĩa tình,lực lượng công nhân,Tết,kinh tế xã hội tác động,chân trọng,địa bàn thành phố,đời sống công nhân,Xuân Mậu Thân,giá cả hàng hóa,Liên đoàn Lao động thành phố,ngày 16/1,đồng bào dân tộc,chương trình nghệ thuật,đợt Tết,nghĩa tỉnh,mùa Tết,quý vị,thành phố Hồ Chí Minh,tháng Chạp 55,năm 2022,Đại diện Sở Văn hóa,12 kỳ chương trình,đường hoa Nguyễn Huệ,tháng 2/2023,đời sống vật chất,Tết Xuân Quý Mão,đối tượng trẻ em,công nhân viên chức lao động,Chương trình Dân,chuỗi chương trình lễ hội Tết,chợ hoa Tết",Đi xa là hai máy đào trang xong đưa là.
42,00:09:44.840,00:09:50.720,"Tết chu đáo,năm 2021,thay mặt lãnh đạo thành phố,tết ý nghĩa,chủ đề Tết Văn hóa nghĩa tình,lực lượng công nhân,Tết,kinh tế xã hội tác động,chân trọng,địa bàn thành phố,đời sống công nhân,Xuân Mậu Thân,giá cả hàng hóa,Liên đoàn Lao động thành phố,ngày 16/1,đồng bào dân tộc,chương trình nghệ thuật,đợt Tết,nghĩa tỉnh,mùa Tết,quý vị,thành phố Hồ Chí Minh,tháng Chạp 55,năm 2022,Đại diện Sở Văn hóa,12 kỳ chương trình,đường hoa Nguyễn Huệ,tháng 2/2023,đời sống vật chất,Tết Xuân Quý Mão,đối tượng trẻ em,công nhân viên chức lao động,Chương trình Dân,chuỗi chương trình lễ hội Tết,chợ hoa Tết","Thưa quý vị, dưới sự điều hành của Phó Chủ Tịch Hội Đồng Nhân Dân thành Phố Hồ Chí Minh Nguyễn Văn Dũng, Chương trình Dân họ Chính quyền trả lời tháng 1/2023 đã diễn ra vào sáng nay với chủ đề Xuân Quý Mão 2023: An vui nghĩa tình."
43,00:09:50.720,00:09:58.000,"Tết chu đáo,năm 2021,thay mặt lãnh đạo thành phố,tết ý nghĩa,chủ đề Tết Văn hóa nghĩa tình,lực lượng công nhân,Tết,kinh tế xã hội tác động,chân trọng,địa bàn thành phố,đời sống công nhân,Xuân Mậu Thân,giá cả hàng hóa,Liên đoàn Lao động thành phố,ngày 16/1,đồng bào dân tộc,chương trình nghệ thuật,đợt Tết,nghĩa tỉnh,mùa Tết,quý vị,thành phố Hồ Chí Minh,tháng Chạp 55,năm 2022,Đại diện Sở Văn hóa,12 kỳ chương trình,đường hoa Nguyễn Huệ,tháng 2/2023,đời sống vật chất,Tết Xuân Quý Mão,đối tượng trẻ em,công nhân viên chức lao động,Chương trình Dân,chuỗi chương trình lễ hội Tết,chợ hoa Tết","Những nội dung xoay quanh việc chăm lo Tết, đảm bảo an sinh xã hội, tổ chức các điểm vui chơi, giữ vững an ninh trật tự."
44,00:09:58.000,00:10:05.480,"Tết chu đáo,năm 2021,thay mặt lãnh đạo thành phố,tết ý nghĩa,chủ đề Tết Văn hóa nghĩa tình,lực lượng công nhân,Tết,kinh tế xã hội tác động,chân trọng,địa bàn thành phố,đời sống công nhân,Xuân Mậu Thân,giá cả hàng hóa,Liên đoàn Lao động thành phố,ngày 16/1,đồng bào dân tộc,chương trình nghệ thuật,đợt Tết,nghĩa tỉnh,mùa Tết,quý vị,thành phố Hồ Chí Minh,tháng Chạp 55,năm 2022,Đại diện Sở Văn hóa,12 kỳ chương trình,đường hoa Nguyễn Huệ,tháng 2/2023,đời sống vật chất,Tết Xuân Quý Mão,đối tượng trẻ em,công nhân viên chức lao động,Chương trình Dân,chuỗi chương trình lễ hội Tết,chợ hoa Tết",là các vấn đề được cử tri quan tâm.
45,00:10:05.480,00:10:09.640,"Tết chu đáo,năm 2021,thay mặt lãnh đạo thành phố,tết ý nghĩa,chủ đề Tết Văn hóa nghĩa tình,lực lượng công nhân,Tết,kinh tế xã hội tác động,chân trọng,địa bàn thành phố,đời sống công nhân,Xuân Mậu Thân,giá cả hàng hóa,Liên đoàn Lao động thành phố,ngày 16/1,đồng bào dân tộc,chương trình nghệ thuật,đợt Tết,nghĩa tỉnh,mùa Tết,quý vị,thành phố Hồ Chí Minh,tháng Chạp 55,năm 2022,Đại diện Sở Văn hóa,12 kỳ chương trình,đường hoa Nguyễn Huệ,tháng 2/2023,đời sống vật chất,Tết Xuân Quý Mão,đối tượng trẻ em,công nhân viên chức lao động,Chương trình Dân,chuỗi chương trình lễ hội Tết,chợ hoa Tết","mở đầu chương trình, các đại biểu đã cùng nhìn lại 12 kỳ chương trình trong năm 2022."
46,00:10:09.640,00:10:15.000,"Tết chu đáo,năm 2021,thay mặt lãnh đạo thành phố,tết ý nghĩa,chủ đề Tết Văn hóa nghĩa tình,lực lượng công nhân,Tết,kinh tế xã hội tác động,chân trọng,địa bàn thành phố,đời sống công nhân,Xuân Mậu Thân,giá cả hàng hóa,Liên đoàn Lao động thành phố,ngày 16/1,đồng bào dân tộc,chương trình nghệ thuật,đợt Tết,nghĩa tỉnh,mùa Tết,quý vị,thành phố Hồ Chí Minh,tháng Chạp 55,năm 2022,Đại diện Sở Văn hóa,12 kỳ chương trình,đường hoa Nguyễn Huệ,tháng 2/2023,đời sống vật chất,Tết Xuân Quý Mão,đối tượng trẻ em,công nhân viên chức lao động,Chương trình Dân,chuỗi chương trình lễ hội Tết,chợ hoa Tết","mở đầu chương trình, các đại biểu đã cùng nhìn lại 12 kỳ chương trình trong năm 2022."
47,00:10:15.000,00:10:21.280,"Tết chu đáo,năm 2021,thay mặt lãnh đạo thành phố,tết ý nghĩa,chủ đề Tết Văn hóa nghĩa tình,lực lượng công nhân,Tết,kinh tế xã hội tác động,chân trọng,địa bàn thành phố,đời sống công nhân,Xuân Mậu Thân,giá cả hàng hóa,Liên đoàn Lao động thành phố,ngày 16/1,đồng bào dân tộc,chương trình nghệ thuật,đợt Tết,nghĩa tỉnh,mùa Tết,quý vị,thành phố Hồ Chí Minh,tháng Chạp 55,năm 2022,Đại diện Sở Văn hóa,12 kỳ chương trình,đường hoa Nguyễn Huệ,tháng 2/2023,đời sống vật chất,Tết Xuân Quý Mão,đối tượng trẻ em,công nhân viên chức lao động,Chương trình Dân,chuỗi chương trình lễ hội Tết,chợ hoa Tết","mở đầu chương trình, các đại biểu đã cùng nhìn lại 12 kỳ chương trình trong năm 2022."
48,00:10:21.280,00:10:26.760,"Tết chu đáo,năm 2021,thay mặt lãnh đạo thành phố,tết ý nghĩa,chủ đề Tết Văn hóa nghĩa tình,lực lượng công nhân,Tết,kinh tế xã hội tác động,chân trọng,địa bàn thành phố,đời sống công nhân,Xuân Mậu Thân,giá cả hàng hóa,Liên đoàn Lao động thành phố,ngày 16/1,đồng bào dân tộc,chương trình nghệ thuật,đợt Tết,nghĩa tỉnh,mùa Tết,quý vị,thành phố Hồ Chí Minh,tháng Chạp 55,năm 2022,Đại diện Sở Văn hóa,12 kỳ chương trình,đường hoa Nguyễn Huệ,tháng 2/2023,đời sống vật chất,Tết Xuân Quý Mão,đối tượng trẻ em,công nhân viên chức lao động,Chương trình Dân,chuỗi chương trình lễ hội Tết,chợ hoa Tết","mở đầu chương trình, các đại biểu đã cùng nhìn lại 12 kỳ chương trình trong năm 2022."
49,00:10:26.760,00:10:35.800,"Tết chu đáo,năm 2021,thay mặt lãnh đạo thành phố,tết ý nghĩa,chủ đề Tết Văn hóa nghĩa tình,lực lượng công nhân,Tết,kinh tế xã hội tác động,chân trọng,địa bàn thành phố,đời sống công nhân,Xuân Mậu Thân,giá cả hàng hóa,Liên đoàn Lao động thành phố,ngày 16/1,đồng bào dân tộc,chương trình nghệ thuật,đợt Tết,nghĩa tỉnh,mùa Tết,quý vị,thành phố Hồ Chí Minh,tháng Chạp 55,năm 2022,Đại diện Sở Văn hóa,12 kỳ chương trình,đường hoa Nguyễn Huệ,tháng 2/2023,đời sống vật chất,Tết Xuân Quý Mão,đối tượng trẻ em,công nhân viên chức lao động,Chương trình Dân,chuỗi chương trình lễ hội Tết,chợ hoa Tết","mở đầu chương trình, các đại biểu đã cùng nhìn lại 12 kỳ chương trình trong năm 2022."
50,00:10:35.800,00:10:41.360,"Tết chu đáo,năm 2021,thay mặt lãnh đạo thành phố,tết ý nghĩa,chủ đề Tết Văn hóa nghĩa tình,lực lượng công nhân,Tết,kinh tế xã hội tác động,chân trọng,địa bàn thành phố,đời sống công nhân,Xuân Mậu Thân,giá cả hàng hóa,Liên đoàn Lao động thành phố,ngày 16/1,đồng bào dân tộc,chương trình nghệ thuật,đợt Tết,nghĩa tỉnh,mùa Tết,quý vị,thành phố Hồ Chí Minh,tháng Chạp 55,năm 2022,Đại diện Sở Văn hóa,12 kỳ chương trình,đường hoa Nguyễn Huệ,tháng 2/2023,đời sống vật chất,Tết Xuân Quý Mão,đối tượng trẻ em,công nhân viên chức lao động,Chương trình Dân,chuỗi chương trình lễ hội Tết,chợ hoa Tết","mở đầu chương trình, các đại biểu đã cùng nhìn lại 12 kỳ chương trình trong năm 2022."
51,00:10:41.360,00:10:54.720,"Tết chu đáo,năm 2021,thay mặt lãnh đạo thành phố,tết ý nghĩa,chủ đề Tết Văn hóa nghĩa tình,lực lượng công nhân,Tết,kinh tế xã hội tác động,chân trọng,địa bàn thành phố,đời sống công nhân,Xuân Mậu Thân,giá cả hàng hóa,Liên đoàn Lao động thành phố,ngày 16/1,đồng bào dân tộc,chương trình nghệ thuật,đợt Tết,nghĩa tỉnh,mùa Tết,quý vị,thành phố Hồ Chí Minh,tháng Chạp 55,năm 2022,Đại diện Sở Văn hóa,12 kỳ chương trình,đường hoa Nguyễn Huệ,tháng 2/2023,đời sống vật chất,Tết Xuân Quý Mão,đối tượng trẻ em,công nhân viên chức lao động,Chương trình Dân,chuỗi chương trình lễ hội Tết,chợ hoa Tết","mở đầu chương trình, các đại biểu đã cùng nhìn lại 12 kỳ chương trình trong năm 2022."
52,00:10:54.720,00:11:04.240,"Tết chu đáo,năm 2021,thay mặt lãnh đạo thành phố,tết ý nghĩa,chủ đề Tết Văn hóa nghĩa tình,lực lượng công nhân,Tết,kinh tế xã hội tác động,chân trọng,địa bàn thành phố,đời sống công nhân,Xuân Mậu Thân,giá cả hàng hóa,Liên đoàn Lao động thành phố,ngày 16/1,đồng bào dân tộc,chương trình nghệ thuật,đợt Tết,nghĩa tỉnh,mùa Tết,quý vị,thành phố Hồ Chí Minh,tháng Chạp 55,năm 2022,Đại diện Sở Văn hóa,12 kỳ chương trình,đường hoa Nguyễn Huệ,tháng 2/2023,đời sống vật chất,Tết Xuân Quý Mão,đối tượng trẻ em,công nhân viên chức lao động,Chương trình Dân,chuỗi chương trình lễ hội Tết,chợ hoa Tết","mở đầu chương trình, các đại biểu đã cùng nhìn lại 12 kỳ chương trình trong năm 2022."
53,00:11:04.240,00:11:10.280,"Tết chu đáo,năm 2021,thay mặt lãnh đạo thành phố,tết ý nghĩa,chủ đề Tết Văn hóa nghĩa tình,lực lượng công nhân,Tết,kinh tế xã hội tác động,chân trọng,địa bàn thành phố,đời sống công nhân,Xuân Mậu Thân,giá cả hàng hóa,Liên đoàn Lao động thành phố,ngày 16/1,đồng bào dân tộc,chương trình nghệ thuật,đợt Tết,nghĩa tỉnh,mùa Tết,quý vị,thành phố Hồ Chí Minh,tháng Chạp 55,năm 2022,Đại diện Sở Văn hóa,12 kỳ chương trình,đường hoa Nguyễn Huệ,tháng 2/2023,đời sống vật chất,Tết Xuân Quý Mão,đối tượng trẻ em,công nhân viên chức lao động,Chương trình Dân,chuỗi chương trình lễ hội Tết,chợ hoa Tết","mở đầu chương trình, các đại biểu đã cùng nhìn lại 12 kỳ chương trình trong năm 2022."
54,00:11:10.280,00:11:18.800,"Tết chu đáo,năm 2021,thay mặt lãnh đạo thành phố,tết ý nghĩa,chủ đề Tết Văn hóa nghĩa tình,lực lượng công nhân,Tết,kinh tế xã hội tác động,chân trọng,địa bàn thành phố,đời sống công nhân,Xuân Mậu Thân,giá cả hàng hóa,Liên đoàn Lao động thành phố,ngày 16/1,đồng bào dân tộc,chương trình nghệ thuật,đợt Tết,nghĩa tỉnh,mùa Tết,quý vị,thành phố Hồ Chí Minh,tháng Chạp 55,năm 2022,Đại diện Sở Văn hóa,12 kỳ chương trình,đường hoa Nguyễn Huệ,tháng 2/2023,đời sống vật chất,Tết Xuân Quý Mão,đối tượng trẻ em,công nhân viên chức lao động,Chương trình Dân,chuỗi chương trình lễ hội Tết,chợ hoa Tết","mở đầu chương trình, các đại biểu đã cùng nhìn lại 12 kỳ chương trình trong năm 2022."
