Scene number,Start,End,Keywords,Description
39,00:05:59.400,00:06:03.800,"Thành ủy thành phố Hồ Chí Minh,Phan Nguyễn Như Khuê,nền tảng tư tưởng,khóa 12,ngành Tuyên giáo phận Phố đề,ngành Tuyên giáo thành phố,Trưởng Ban,năm 2023,hiệu quả Nghị quyết Trung ương 4 khóa 11,Hội nghị Trung ương 4 khóa 13 gắn","Trưởng Ban Tuyên giáo Thành ủy thành phố Hồ Chí Minh Phan Nguyễn Như Khuê cho biết, năm qua, ngành Tuyên giáo thành phố đã chủ động trong phát hiện vấn đề, kịp thời hơn trong tham mưu những nội dung mới và khó, góp phần đổi mới, nâng cao chất lượng, hiệu quả đấu tranh bảo vệ nền tảng tư tưởng của Đảng năm 2023, ngành Tuyên giáo phận Phố đề ra 6 nhiệm vụ trọng tâm nhằm tiếp tục thực hiện các giải pháp công tác tư tưởng kiên quyết, kiên trì thực hiện hiệu quả Nghị quyết Trung ương 4 khóa 11, khóa 12, Kết luận Hội nghị Trung ương 4 khóa 13 gắn với việc triển khai Kết luận 0: 1 của Bộ Chính trị về tiếp tục thực hiện Chỉ thị 0 năm về đẩy mạnh học tập và làm theo tư tưởng, đạo đức, phong cách Hồ Chí Minh"
40,00:06:03.800,00:06:09.800,"Thành ủy thành phố Hồ Chí Minh,Phan Nguyễn Như Khuê,nền tảng tư tưởng,khóa 12,ngành Tuyên giáo phận Phố đề,ngành Tuyên giáo thành phố,Trưởng Ban,năm 2023,hiệu quả Nghị quyết Trung ương 4 khóa 11,Hội nghị Trung ương 4 khóa 13 gắn","Trưởng Ban Tuyên giáo Thành ủy thành phố Hồ Chí Minh Phan Nguyễn Như Khuê cho biết, năm qua, ngành Tuyên giáo thành phố đã chủ động trong phát hiện vấn đề, kịp thời hơn trong tham mưu những nội dung mới và khó, góp phần đổi mới, nâng cao chất lượng, hiệu quả đấu tranh bảo vệ nền tảng tư tưởng của Đảng năm 2023, ngành Tuyên giáo phận Phố đề ra 6 nhiệm vụ trọng tâm nhằm tiếp tục thực hiện các giải pháp công tác tư tưởng kiên quyết, kiên trì thực hiện hiệu quả Nghị quyết Trung ương 4 khóa 11, khóa 12, Kết luận Hội nghị Trung ương 4 khóa 13 gắn với việc triển khai Kết luận 0: 1 của Bộ Chính trị về tiếp tục thực hiện Chỉ thị 0 năm về đẩy mạnh học tập và làm theo tư tưởng, đạo đức, phong cách Hồ Chí Minh"
41,00:06:09.800,00:06:15.160,"ngành Tuyên giáo,mặt trận tư tưởng,ngành Tuyên giáo thành phố,Hệ thống tuyên giáo,năm bản lề,địa phương nhiệm vụ,Ban Tuyên giáo,thành phố Hồ Chí Minh năm 30,Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Ninh đề nghị","đánh giá cao những kết quả mà ngành Tuyên giáo thành phố đã đạt được trong năm qua, góp phần thơ dậy tinh thần nhân ái, nghĩa tình của thành phố trong tình hình bình thường mới, Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Ninh đề nghị năm 2023 là năm bản lề, có ý nghĩa quan trọng."
42,00:06:15.160,00:06:20.000,"ngành Tuyên giáo,mặt trận tư tưởng,ngành Tuyên giáo thành phố,Hệ thống tuyên giáo,năm bản lề,địa phương nhiệm vụ,Ban Tuyên giáo,thành phố Hồ Chí Minh năm 30,Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Ninh đề nghị","đánh giá cao những kết quả mà ngành Tuyên giáo thành phố đã đạt được trong năm qua, góp phần thơ dậy tinh thần nhân ái, nghĩa tình của thành phố trong tình hình bình thường mới, Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Ninh đề nghị năm 2023 là năm bản lề, có ý nghĩa quan trọng."
43,00:06:20.000,00:06:25.920,"ngành Tuyên giáo,mặt trận tư tưởng,ngành Tuyên giáo thành phố,Hệ thống tuyên giáo,năm bản lề,địa phương nhiệm vụ,Ban Tuyên giáo,thành phố Hồ Chí Minh năm 30,Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Ninh đề nghị","đánh giá cao những kết quả mà ngành Tuyên giáo thành phố đã đạt được trong năm qua, góp phần thơ dậy tinh thần nhân ái, nghĩa tình của thành phố trong tình hình bình thường mới, Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Ninh đề nghị năm 2023 là năm bản lề, có ý nghĩa quan trọng."
44,00:06:25.920,00:06:30.360,"ngành Tuyên giáo,mặt trận tư tưởng,ngành Tuyên giáo thành phố,Hệ thống tuyên giáo,năm bản lề,địa phương nhiệm vụ,Ban Tuyên giáo,thành phố Hồ Chí Minh năm 30,Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Ninh đề nghị","đánh giá cao những kết quả mà ngành Tuyên giáo thành phố đã đạt được trong năm qua, góp phần thơ dậy tinh thần nhân ái, nghĩa tình của thành phố trong tình hình bình thường mới, Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Ninh đề nghị năm 2023 là năm bản lề, có ý nghĩa quan trọng."
45,00:06:30.360,00:06:34.960,"ngành Tuyên giáo,mặt trận tư tưởng,ngành Tuyên giáo thành phố,Hệ thống tuyên giáo,năm bản lề,địa phương nhiệm vụ,Ban Tuyên giáo,thành phố Hồ Chí Minh năm 30,Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Ninh đề nghị","đánh giá cao những kết quả mà ngành Tuyên giáo thành phố đã đạt được trong năm qua, góp phần thơ dậy tinh thần nhân ái, nghĩa tình của thành phố trong tình hình bình thường mới, Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Ninh đề nghị năm 2023 là năm bản lề, có ý nghĩa quan trọng."
46,00:06:34.960,00:06:40.400,"ngành Tuyên giáo,mặt trận tư tưởng,ngành Tuyên giáo thành phố,Hệ thống tuyên giáo,năm bản lề,địa phương nhiệm vụ,Ban Tuyên giáo,thành phố Hồ Chí Minh năm 30,Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Ninh đề nghị","đánh giá cao những kết quả mà ngành Tuyên giáo thành phố đã đạt được trong năm qua, góp phần thơ dậy tinh thần nhân ái, nghĩa tình của thành phố trong tình hình bình thường mới, Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Ninh đề nghị năm 2023 là năm bản lề, có ý nghĩa quan trọng."
47,00:06:40.400,00:06:45.600,"ngành Tuyên giáo,mặt trận tư tưởng,ngành Tuyên giáo thành phố,Hệ thống tuyên giáo,năm bản lề,địa phương nhiệm vụ,Ban Tuyên giáo,thành phố Hồ Chí Minh năm 30,Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Ninh đề nghị","đánh giá cao những kết quả mà ngành Tuyên giáo thành phố đã đạt được trong năm qua, góp phần thơ dậy tinh thần nhân ái, nghĩa tình của thành phố trong tình hình bình thường mới, Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Ninh đề nghị năm 2023 là năm bản lề, có ý nghĩa quan trọng."
48,00:06:45.600,00:06:50.760,"ngành Tuyên giáo,mặt trận tư tưởng,ngành Tuyên giáo thành phố,Hệ thống tuyên giáo,năm bản lề,địa phương nhiệm vụ,Ban Tuyên giáo,thành phố Hồ Chí Minh năm 30,Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Ninh đề nghị","đánh giá cao những kết quả mà ngành Tuyên giáo thành phố đã đạt được trong năm qua, góp phần thơ dậy tinh thần nhân ái, nghĩa tình của thành phố trong tình hình bình thường mới, Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Ninh đề nghị năm 2023 là năm bản lề, có ý nghĩa quan trọng."
49,00:06:50.760,00:06:56.840,"ngành Tuyên giáo,mặt trận tư tưởng,ngành Tuyên giáo thành phố,Hệ thống tuyên giáo,năm bản lề,địa phương nhiệm vụ,Ban Tuyên giáo,thành phố Hồ Chí Minh năm 30,Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Ninh đề nghị","đánh giá cao những kết quả mà ngành Tuyên giáo thành phố đã đạt được trong năm qua, góp phần thơ dậy tinh thần nhân ái, nghĩa tình của thành phố trong tình hình bình thường mới, Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Ninh đề nghị năm 2023 là năm bản lề, có ý nghĩa quan trọng."
50,00:06:56.840,00:07:13.000,"nhân dân thành phố,tỏa nghị quyết xóm","Hệ thống tuyên giáo là chiến sĩ trên mặt trận tư tưởng, Vì vậy, ngành Tuyên giáo phải nhìn thấy trước, tiên phong trong triển khai thực hiện các nhiệm vụ."
51,00:07:13.000,00:07:17.200,"nhân dân thành phố,tỏa nghị quyết xóm","Trước hết, đó là chúng ta phải đón nhận cái Nghị quyết của Bộ Chính trị, Quyết số 31 địa phương nhiệm vụ phát triển thành phố Hồ Chí Minh năm 30 và tầm nhìn đến năm 45."
52,00:07:17.200,00:07:31.560,"không gian văn hóa Hồ Chí Minh,thành phố Hồ Chí Minh,tư tưởng đạo đức Bác Hồ,tầm vóc công tác tư tưởng",Khoảng tuần sau đang dự kiến là sẽ triển khai thì Ban Tuyên giáo có trách nhiệm trong lĩnh vực của mình để đón nhận như thế nào và chúng ta tham mưu cái gì?
53,00:07:31.560,00:07:44.400,"hệ thống chính trị,Thành ủy thành phố Hồ Chí Minh,Thủ tướng Chính phủ,Ban Tuyên giáo Trung ương,nhân dân thành phố","vũ trang cái gì để Đảng bộ, chính quyền và nhân dân thành phố này tự hào, thấy sự quan tâm của Trung ương và nhìn thấy, định vị lại mình, rà soát lại mình để mình thực hiện nó như thế nào, tiếp tục làm sao đó để triển khai thực hiện nó có giá trị về mặt lan tỏa nghị quyết xóm đi vào cuộc sống."
54,00:07:44.400,00:07:48.720,"hệ thống chính trị,Thành ủy thành phố Hồ Chí Minh,Thủ tướng Chính phủ,Ban Tuyên giáo Trung ương,nhân dân thành phố","gắn với lại không gian văn hóa Hồ Chí Minh, gắn với học tập tư tưởng đạo đức Bác Hồ thì phát triển các thành phố Hồ Chí Minh đúng với tầm vóc công tác tư tưởng, đi trước á, là đi trước cái chỗ này"
55,00:07:48.720,00:07:54.760,"hệ thống chính trị,Thành ủy thành phố Hồ Chí Minh,Thủ tướng Chính phủ,Ban Tuyên giáo Trung ương,nhân dân thành phố","nhìn thấy gì, nghĩ gì, lo gì, trang bị cái gì để cho hệ thống chính trị và nhân dân thành phố này phải đi trước."
56,00:07:54.760,00:07:59.200,"thành phố Hồ Chí Minh lần thứ tư,Đại hội đại biểu,phương châm chủ động,công tác đối ngoại nhân dân,Trung ương Đảng,nền ngoại giao Việt Nam,đồng chí Nguyễn Văn Hiếu","Dịp này, nhiều cá nhân, tập thể đã được nhận Bằng khen của Thủ tướng Chính phủ, Bằng khen của Ban Tuyên giáo Trung ương, Ban Tuyên giáo Thành ủy thành phố Hồ Chí Minh vì đã có thành tích tiêu biểu trong học tập và làm theo tư tưởng, đạo đức, phong cách Hồ Chí Minh"
57,00:07:59.200,00:08:31.720,"đón nhận Bản Đồng,Chủ tịch Ủy ban nhân dân thành phố Võ Văn Hoan tin tưởng,chủ đề Xuân đoàn kết Tết nghĩa tình,hội nhập quốc tế sâu rộng,thành phố Hồ Chí Minh,Siêu thị mini Tết, Cờ,Tết quý mẫu năm 2023,anh chị em công nhân,công tác đối ngoại nhân dân,nhân dân Việt Nam,chính trị xã hội,Việt Namnhằm trao tặng,Tổng lãnh sự quán,Thành phố Hồ Chí Minh tổ chức,quà Tết,thành phố Hồ Chí Minh Nguyễn Hồ Hải,nhiệm vụ nhiệm kỳ,người Việt Nam,Việt Nam,Tổ quốc Việt Nam thành phố Hồ Chí Minh,tổ chức thành viên,Chủ tịch Ủy ban,Ban Chấp hành nhiệm kỳ","tạo chuyển biến nhận thức sâu sắc về vai trò, vị trí, tầm quan trọng của công tác đối ngoại nhân dân, tạo nên sức mạnh tổng hợp của nền ngoại giao Việt Nam toàn diện, hiện đại, tiếp tục đổi mới mạnh mẽ nội dung, phương thức hoạt động, nâng cao hiệu quả của đối ngoại nhân dân theo phương châm chủ động, linh hoạt, sáng tạo, hiệu quả là những phương hướng đã được thông qua tại Đại hội đại biểu Liên hiệp các tổ chức hữu nghị thành phố Hồ Chí Minh lần thứ tư, nhiệm kỳ 2023 2028 diễn ra vào sáng nay."
58,00:08:31.720,00:08:37.840,"đón nhận Bản Đồng,Chủ tịch Ủy ban nhân dân thành phố Võ Văn Hoan tin tưởng,chủ đề Xuân đoàn kết Tết nghĩa tình,thành phố Hồ Chí Minh, Cờ,Tết quý mẫu năm 2023,anh chị em công nhân,công tác đối ngoại nhân dân,Việt Namnhằm trao tặng,Thành phố Hồ Chí Minh tổ chức,quà Tết,thành phố Hồ Chí Minh Nguyễn Hồ Hải,người Việt Nam,Việt Nam,Tổ quốc Việt Nam thành phố Hồ Chí Minh,Chủ tịch Ủy ban,Ban Chấp hành nhiệm kỳ,hội nhập quốc tế sâu rộng,Siêu thị mini Tết,nhân dân Việt Nam,chính trị xã hội,Tổng lãnh sự quán,nhiệm vụ nhiệm kỳ,tổ chức thành viên","Dự Đại hội có đồng chí Nguyễn Văn Hiếu, Ủy viên dự khuyết Trung ương Đảng, Phó Bí thư Thành ủy thành phố Hồ Chí Minh."
59,00:08:37.840,00:08:42.760,"đón nhận Bản Đồng,Chủ tịch Ủy ban nhân dân thành phố Võ Văn Hoan tin tưởng,chủ đề Xuân đoàn kết Tết nghĩa tình,thành phố Hồ Chí Minh, Cờ,Tết quý mẫu năm 2023,anh chị em công nhân,công tác đối ngoại nhân dân,Việt Namnhằm trao tặng,Thành phố Hồ Chí Minh tổ chức,quà Tết,thành phố Hồ Chí Minh Nguyễn Hồ Hải,người Việt Nam,Việt Nam,Tổ quốc Việt Nam thành phố Hồ Chí Minh,Chủ tịch Ủy ban,Ban Chấp hành nhiệm kỳ,hội nhập quốc tế sâu rộng,Siêu thị mini Tết,nhân dân Việt Nam,chính trị xã hội,Tổng lãnh sự quán,nhiệm vụ nhiệm kỳ,tổ chức thành viên","trong nhiệm kỳ qua, Liên hiệp các tổ chức hữu nghị và các tổ chức thành viên đã phối hợp tốt với các cơ quan đối ngoại, tổ chức chính trị xã hội và các Tổng lãnh sự quán tại Thành phố Hồ Chí Minh tổ chức tốt đẹp các sự kiện và hoạt động giao lưu kinh tế, văn hóa, xã hội, góp phần phát triển mối quan hệ hữu nghị, hiểu biết lẫn nhau giữa Việt Nam và các nước, góp phần thúc đẩy quan hệ hợp tác, phát triển của nhân dân Việt Nam với nhân dân các nước, đánh giá cao, nhận kết quả nổi bật trong hoạt động và xu hướng nhiệm vụ nhiệm kỳ mới của Liên hiệp các tổ chức hữu nghị thành phố Hồ Chí Minh, Phó Chủ tịch Ủy ban nhân dân thành phố Võ Văn Hoan tin tưởng đơn vị sẽ tiếp tục phát huy truyền thống, khẳng định vai trò của mình trong công tác đối ngoại nhân dân, đẩy mạnh hợp tác và hội nhập quốc tế sâu rộng, hiệu quả trong các lĩnh vực nâng tầm đối ngoại đa phương, làm tốt công tác vận động người Việt Nam ở nước ngoài, nhất là thế hệ trẻ phát huy tinh thần yêu nước, phục vụ sự nghiệp xây dựng và bảo vệ toàn quốc."
60,00:08:42.760,00:08:47.960,"đón nhận Bản Đồng,Chủ tịch Ủy ban nhân dân thành phố Võ Văn Hoan tin tưởng,chủ đề Xuân đoàn kết Tết nghĩa tình,thành phố Hồ Chí Minh, Cờ,Tết quý mẫu năm 2023,anh chị em công nhân,công tác đối ngoại nhân dân,Việt Namnhằm trao tặng,Thành phố Hồ Chí Minh tổ chức,quà Tết,thành phố Hồ Chí Minh Nguyễn Hồ Hải,người Việt Nam,Việt Nam,Tổ quốc Việt Nam thành phố Hồ Chí Minh,Chủ tịch Ủy ban,Ban Chấp hành nhiệm kỳ,hội nhập quốc tế sâu rộng,Siêu thị mini Tết,nhân dân Việt Nam,chính trị xã hội,Tổng lãnh sự quán,nhiệm vụ nhiệm kỳ,tổ chức thành viên","trong nhiệm kỳ qua, Liên hiệp các tổ chức hữu nghị và các tổ chức thành viên đã phối hợp tốt với các cơ quan đối ngoại, tổ chức chính trị xã hội và các Tổng lãnh sự quán tại Thành phố Hồ Chí Minh tổ chức tốt đẹp các sự kiện và hoạt động giao lưu kinh tế, văn hóa, xã hội, góp phần phát triển mối quan hệ hữu nghị, hiểu biết lẫn nhau giữa Việt Nam và các nước, góp phần thúc đẩy quan hệ hợp tác, phát triển của nhân dân Việt Nam với nhân dân các nước, đánh giá cao, nhận kết quả nổi bật trong hoạt động và xu hướng nhiệm vụ nhiệm kỳ mới của Liên hiệp các tổ chức hữu nghị thành phố Hồ Chí Minh, Phó Chủ tịch Ủy ban nhân dân thành phố Võ Văn Hoan tin tưởng đơn vị sẽ tiếp tục phát huy truyền thống, khẳng định vai trò của mình trong công tác đối ngoại nhân dân, đẩy mạnh hợp tác và hội nhập quốc tế sâu rộng, hiệu quả trong các lĩnh vực nâng tầm đối ngoại đa phương, làm tốt công tác vận động người Việt Nam ở nước ngoài, nhất là thế hệ trẻ phát huy tinh thần yêu nước, phục vụ sự nghiệp xây dựng và bảo vệ toàn quốc."
